,counter(mins),Dos,scan44,scan11,nerisbotnet,blacklist,anomaly-udpscan,anomaly-sshscan,anomaly-spam
2016-06-01 01:01:00,107414,0,0,0,0,1,0,0,0
2016-06-01 01:02:00,107415,0,0,0,0,1,0,0,0
2016-06-01 01:03:00,107416,0,0,0,0,1,0,0,0
2016-06-01 01:04:00,107417,0,0,0,0,1,0,0,0
2016-06-01 01:05:00,107418,0,0,0,0,1,0,0,0
2016-06-01 01:06:00,107419,0,0,0,0,1,0,0,0
2016-06-01 01:07:00,107420,0,0,0,0,1,0,0,0
2016-06-01 01:08:00,107421,0,0,0,0,1,0,0,0
2016-06-01 01:09:00,107422,0,0,0,0,1,0,0,0
2016-06-01 01:10:00,107423,0,0,0,0,1,0,0,0
2016-06-01 01:11:00,107424,0,0,0,0,1,0,0,0
2016-06-01 01:12:00,107425,0,0,0,0,1,0,0,0
2016-06-01 01:13:00,107426,0,0,0,0,1,0,0,0
2016-06-01 01:14:00,107427,0,0,0,0,1,0,0,0
2016-06-01 01:15:00,107428,0,0,0,0,1,0,0,0
2016-06-01 01:16:00,107429,0,0,0,0,1,0,0,0
2016-06-01 01:17:00,107430,0,0,0,0,1,0,0,0
2016-06-01 01:18:00,107431,0,0,0,0,1,0,0,0
2016-06-01 01:19:00,107432,0,0,0,0,1,0,0,0
2016-06-01 01:20:00,107433,0,0,0,0,1,0,0,0
2016-06-01 01:21:00,107434,0,0,0,0,1,0,0,0
2016-06-01 01:22:00,107435,0,0,0,0,1,0,0,0
2016-06-01 01:23:00,107436,0,0,0,0,1,0,0,0
2016-06-01 01:24:00,107437,0,0,0,0,1,0,0,0
2016-06-01 01:25:00,107438,0,0,0,0,1,0,0,0
2016-06-01 01:26:00,107439,0,0,0,0,1,0,0,0
2016-06-01 01:27:00,107440,0,0,0,0,1,0,0,0
2016-06-01 01:28:00,107441,0,0,0,0,1,0,0,0
2016-06-01 01:29:00,107442,0,0,0,0,1,0,0,0
2016-06-01 01:30:00,107443,0,0,0,0,1,0,0,0
2016-06-01 01:31:00,107444,0,0,0,0,1,0,0,0
2016-06-01 01:32:00,107445,0,0,0,0,1,0,0,0
2016-06-01 01:33:00,107446,0,0,0,0,1,0,0,0
2016-06-01 01:34:00,107447,0,0,0,0,1,0,0,0
2016-06-01 01:35:00,107448,0,0,0,0,1,0,0,0
2016-06-01 01:36:00,107449,0,0,0,0,1,0,0,0
2016-06-01 01:37:00,107450,0,0,0,0,1,0,0,0
2016-06-01 01:38:00,107451,0,0,0,0,1,0,0,0
2016-06-01 01:39:00,107452,0,0,0,0,1,0,0,0
2016-06-01 01:40:00,107453,0,0,0,0,1,0,0,0
2016-06-01 01:41:00,107454,0,0,0,0,1,0,0,0
2016-06-01 01:42:00,107455,0,0,0,0,1,0,0,0
2016-06-01 01:43:00,107456,0,0,0,0,1,0,0,0
2016-06-01 01:44:00,107457,0,0,0,0,1,0,0,0
2016-06-01 01:45:00,107458,0,0,0,0,1,0,0,0
2016-06-01 01:46:00,107459,0,0,0,0,1,0,0,0
2016-06-01 01:47:00,107460,0,0,0,0,1,0,0,0
2016-06-01 01:48:00,107461,0,0,0,0,1,0,0,0
2016-06-01 01:49:00,107462,0,0,0,0,1,0,0,0
2016-06-01 01:50:00,107463,0,0,0,0,1,0,0,0
2016-06-01 01:51:00,107464,0,0,0,0,1,0,0,0
2016-06-01 01:52:00,107465,0,0,0,0,1,0,0,0
2016-06-01 01:53:00,107466,0,0,0,0,1,0,0,0
2016-06-01 01:54:00,107467,0,0,0,0,1,0,0,0
2016-06-01 01:55:00,107468,0,0,0,0,1,0,0,0
2016-06-01 01:56:00,107469,0,0,0,0,1,0,0,0
2016-06-01 01:57:00,107470,0,0,0,0,1,0,0,0
2016-06-01 01:58:00,107471,0,0,0,0,1,0,0,0
2016-06-01 01:59:00,107472,0,0,0,0,1,0,0,0
2016-06-01 02:00:00,107473,0,0,0,0,1,0,0,0
2016-06-01 02:01:00,107474,0,0,0,0,1,0,0,0
2016-06-01 02:02:00,107475,0,0,0,0,1,0,0,0
2016-06-01 02:03:00,107476,0,0,0,0,1,0,0,0
2016-06-01 02:04:00,107477,0,0,0,0,1,0,0,0
2016-06-01 02:05:00,107478,0,0,0,0,1,0,0,0
2016-06-01 02:06:00,107479,0,0,0,0,1,0,0,0
2016-06-01 02:07:00,107480,0,0,0,0,1,0,0,0
2016-06-01 02:08:00,107481,0,0,0,0,1,0,0,0
2016-06-01 02:09:00,107482,0,0,0,0,1,0,0,0
2016-06-01 02:10:00,107483,0,0,0,0,1,0,0,0
2016-06-01 02:11:00,107484,0,0,0,0,1,0,0,0
2016-06-01 02:12:00,107485,0,0,0,0,1,0,0,0
2016-06-01 02:13:00,107486,0,0,0,0,1,0,0,0
2016-06-01 02:14:00,107487,0,0,0,0,1,0,0,0
2016-06-01 02:15:00,107488,0,0,0,0,1,0,0,0
2016-06-01 02:16:00,107489,0,0,0,0,1,0,0,0
2016-06-01 02:17:00,107490,0,0,0,0,1,0,0,0
2016-06-01 02:18:00,107491,0,0,0,0,1,0,0,0
2016-06-01 02:19:00,107492,0,0,0,0,1,0,0,0
2016-06-01 02:20:00,107493,0,0,0,0,1,0,0,0
2016-06-01 02:21:00,107494,0,0,0,0,1,0,0,0
2016-06-01 02:22:00,107495,0,0,0,0,1,0,0,0
2016-06-01 02:23:00,107496,0,0,0,0,1,0,0,0
2016-06-01 02:24:00,107497,0,0,0,0,1,0,0,0
2016-06-01 02:25:00,107498,0,0,0,0,1,0,0,0
2016-06-01 02:26:00,107499,0,0,0,0,1,0,0,0
2016-06-01 02:27:00,107500,0,0,0,0,1,0,0,0
2016-06-01 02:28:00,107501,0,0,0,0,1,0,0,0
2016-06-01 02:29:00,107502,0,0,0,0,1,0,0,0
2016-06-01 02:30:00,107503,0,0,0,0,1,0,0,0
2016-06-01 02:31:00,107504,0,0,0,0,1,0,0,0
2016-06-01 02:32:00,107505,0,0,0,0,1,0,0,0
2016-06-01 02:33:00,107506,0,0,0,0,1,0,0,0
2016-06-01 02:34:00,107507,0,0,0,0,1,0,0,0
2016-06-01 02:35:00,107508,0,0,0,0,1,0,0,0
2016-06-01 02:36:00,107509,0,0,0,0,1,0,0,0
2016-06-01 02:37:00,107510,0,0,0,0,1,0,0,0
2016-06-01 02:38:00,107511,0,0,0,0,1,0,0,0
2016-06-01 02:39:00,107512,0,0,0,0,1,0,0,0
2016-06-01 02:40:00,107513,0,0,0,0,1,0,0,0
2016-06-01 02:41:00,107514,0,0,0,0,1,0,0,0
2016-06-01 02:42:00,107515,0,0,0,0,1,0,0,0
2016-06-01 02:43:00,107516,0,0,0,0,1,0,0,0
2016-06-01 02:44:00,107517,0,0,0,0,1,0,0,0
2016-06-01 02:45:00,107518,0,0,0,0,1,0,0,0
2016-06-01 02:46:00,107519,0,0,0,0,1,0,0,0
2016-06-01 02:47:00,107520,0,0,0,0,1,0,0,0
2016-06-01 02:48:00,107521,0,0,0,0,1,0,0,0
2016-06-01 02:49:00,107522,0,0,0,0,1,0,0,0
2016-06-01 02:50:00,107523,0,0,0,0,1,0,0,0
2016-06-01 02:51:00,107524,0,0,0,0,1,0,0,0
2016-06-01 02:52:00,107525,0,0,0,0,1,0,0,0
2016-06-01 02:53:00,107526,0,0,0,0,1,0,0,0
2016-06-01 02:54:00,107527,0,0,0,0,1,0,0,0
2016-06-01 02:55:00,107528,0,0,0,0,1,0,0,0
2016-06-01 02:56:00,107529,0,0,0,0,1,0,0,0
2016-06-01 02:57:00,107530,0,0,0,0,1,0,0,0
2016-06-01 02:58:00,107531,0,0,0,0,1,0,0,0
2016-06-01 02:59:00,107532,0,0,0,0,1,0,0,0
2016-06-01 03:00:00,107533,0,0,0,0,1,0,0,0
2016-06-01 03:01:00,107534,0,0,0,0,1,0,0,0
2016-06-01 03:02:00,107535,0,0,0,0,1,0,0,0
2016-06-01 03:03:00,107536,0,0,0,0,1,0,0,0
2016-06-01 03:04:00,107537,0,0,0,0,1,0,0,0
2016-06-01 03:05:00,107538,0,0,0,0,1,0,0,0
2016-06-01 03:06:00,107539,0,0,0,0,1,0,0,0
2016-06-01 03:07:00,107540,0,0,0,0,1,0,0,0
2016-06-01 03:08:00,107541,0,0,0,0,1,0,0,0
2016-06-01 03:09:00,107542,0,0,0,0,1,0,0,0
2016-06-01 03:10:00,107543,0,0,0,0,1,0,0,0
2016-06-01 03:11:00,107544,0,0,0,0,1,0,0,0
2016-06-01 03:12:00,107545,0,0,0,0,1,0,0,0
2016-06-01 03:13:00,107546,0,0,0,0,1,0,0,0
2016-06-01 03:14:00,107547,0,0,0,0,1,0,0,0
2016-06-01 03:15:00,107548,0,0,0,0,1,0,0,0
2016-06-01 03:16:00,107549,0,0,0,0,1,0,0,0
2016-06-01 03:17:00,107550,0,0,0,0,1,0,0,0
2016-06-01 03:18:00,107551,0,0,0,0,1,0,0,0
2016-06-01 03:19:00,107552,0,0,0,0,1,0,0,0
2016-06-01 03:20:00,107553,0,0,0,0,1,0,0,0
2016-06-01 03:21:00,107554,0,0,0,0,1,0,0,0
2016-06-01 03:22:00,107555,0,0,0,0,1,0,0,0
2016-06-01 03:23:00,107556,0,0,0,0,1,0,0,0
2016-06-01 03:24:00,107557,0,0,0,0,1,0,0,0
2016-06-01 03:25:00,107558,0,0,0,0,1,0,0,0
2016-06-01 03:26:00,107559,0,0,0,0,1,0,0,0
2016-06-01 03:27:00,107560,0,0,0,0,1,0,0,0
2016-06-01 03:28:00,107561,0,0,0,0,1,0,0,0
2016-06-01 03:29:00,107562,0,0,0,0,1,0,0,0
2016-06-01 03:30:00,107563,0,0,0,0,1,0,0,0
2016-06-01 03:31:00,107564,0,0,0,0,1,0,0,0
2016-06-01 03:32:00,107565,0,0,0,0,1,0,0,0
2016-06-01 03:33:00,107566,0,0,0,0,1,0,0,0
2016-06-01 03:34:00,107567,0,0,0,0,1,0,0,0
2016-06-01 03:35:00,107568,0,0,0,0,1,0,0,0
2016-06-01 03:36:00,107569,0,0,0,0,1,0,0,0
2016-06-01 03:37:00,107570,0,0,0,0,1,0,0,0
2016-06-01 03:38:00,107571,0,0,0,0,1,0,0,0
2016-06-01 03:39:00,107572,0,0,0,0,1,0,0,0
2016-06-01 03:40:00,107573,0,0,0,0,1,0,0,0
2016-06-01 03:41:00,107574,0,0,0,0,1,0,0,0
2016-06-01 03:42:00,107575,0,0,0,0,1,0,0,0
2016-06-01 03:43:00,107576,0,0,0,0,1,0,0,0
2016-06-01 03:44:00,107577,0,0,0,0,1,0,0,0
2016-06-01 03:45:00,107578,0,0,0,0,1,0,0,0
2016-06-01 03:46:00,107579,0,0,0,0,1,0,0,0
2016-06-01 03:47:00,107580,0,0,0,0,1,0,0,0
2016-06-01 03:48:00,107581,0,0,0,0,1,0,0,0
2016-06-01 03:49:00,107582,0,0,0,0,1,0,0,0
2016-06-01 03:50:00,107583,0,0,0,0,1,0,0,0
2016-06-01 03:51:00,107584,0,0,0,0,1,0,0,0
2016-06-01 03:52:00,107585,0,0,0,0,1,0,0,0
2016-06-01 03:53:00,107586,0,0,0,0,1,0,0,0
2016-06-01 03:54:00,107587,0,0,0,0,1,0,0,0
2016-06-01 03:55:00,107588,0,0,0,0,1,0,0,0
2016-06-01 03:56:00,107589,0,0,0,0,1,0,0,0
2016-06-01 03:57:00,107590,0,0,0,0,1,0,0,0
2016-06-01 03:58:00,107591,0,0,0,0,1,0,0,0
2016-06-01 03:59:00,107592,0,0,0,0,1,0,0,0
2016-06-01 04:00:00,107593,0,0,0,0,1,0,0,0
2016-06-01 04:01:00,107594,0,0,0,0,1,0,0,0
2016-06-01 04:02:00,107595,0,0,0,0,1,0,0,0
2016-06-01 04:03:00,107596,0,0,0,0,1,0,0,0
2016-06-01 04:04:00,107597,0,0,0,0,1,0,0,0
2016-06-01 04:05:00,107598,0,0,0,0,1,0,0,0
2016-06-01 04:06:00,107599,0,0,0,0,1,0,0,0
2016-06-01 04:07:00,107600,0,0,0,0,1,0,0,0
2016-06-01 04:08:00,107601,0,0,0,0,1,0,0,0
2016-06-01 04:09:00,107602,0,0,0,0,1,0,0,0
2016-06-01 04:10:00,107603,0,0,0,0,1,0,0,0
2016-06-01 04:11:00,107604,0,0,0,0,1,0,0,0
2016-06-01 04:12:00,107605,0,0,0,0,1,0,0,0
2016-06-01 04:13:00,107606,0,0,0,0,1,0,0,0
2016-06-01 04:14:00,107607,0,0,0,0,1,0,0,0
2016-06-01 04:15:00,107608,0,0,0,0,1,0,0,0
2016-06-01 04:16:00,107609,0,0,0,0,1,0,0,0
2016-06-01 04:17:00,107610,0,0,0,0,1,0,0,0
2016-06-01 04:18:00,107611,0,0,0,0,1,0,0,0
2016-06-01 04:19:00,107612,0,0,0,0,1,0,0,0
2016-06-01 04:20:00,107613,0,0,0,0,1,0,0,0
2016-06-01 04:21:00,107614,0,0,0,0,1,0,0,0
2016-06-01 04:22:00,107615,0,0,0,0,1,0,0,0
2016-06-01 04:23:00,107616,0,0,0,0,1,0,0,0
2016-06-01 04:24:00,107617,0,0,0,0,1,0,0,0
2016-06-01 04:25:00,107618,0,0,0,0,1,0,0,0
2016-06-01 04:26:00,107619,0,0,0,0,1,0,0,0
2016-06-01 04:27:00,107620,0,0,0,0,1,0,0,0
2016-06-01 04:28:00,107621,0,0,0,0,1,0,0,0
2016-06-01 04:29:00,107622,0,0,0,0,1,0,0,0
2016-06-01 04:30:00,107623,0,0,0,0,1,0,0,0
2016-06-01 04:31:00,107624,0,0,0,0,1,0,0,0
2016-06-01 04:32:00,107625,0,0,0,0,1,0,0,0
2016-06-01 04:33:00,107626,0,0,0,0,1,0,0,0
2016-06-01 04:34:00,107627,0,0,0,0,1,0,0,0
2016-06-01 04:35:00,107628,0,0,0,0,1,0,0,0
2016-06-01 04:36:00,107629,0,0,0,0,1,0,0,0
2016-06-01 04:37:00,107630,0,0,0,0,1,0,0,0
2016-06-01 04:38:00,107631,0,0,0,0,1,0,0,0
2016-06-01 04:39:00,107632,0,0,0,0,1,0,0,0
2016-06-01 04:40:00,107633,0,0,0,0,1,0,0,0
2016-06-01 04:41:00,107634,0,0,0,0,1,0,0,0
2016-06-01 04:42:00,107635,0,0,0,0,1,0,0,0
2016-06-01 04:43:00,107636,0,0,0,0,1,0,0,0
2016-06-01 04:44:00,107637,0,0,0,0,1,0,0,0
2016-06-01 04:45:00,107638,0,0,0,0,1,0,0,0
2016-06-01 04:46:00,107639,0,0,0,0,1,0,0,0
2016-06-01 04:47:00,107640,0,0,0,0,1,0,0,0
2016-06-01 04:48:00,107641,0,0,0,0,1,0,0,0
2016-06-01 04:49:00,107642,0,0,0,0,1,0,0,0
2016-06-01 04:50:00,107643,0,0,0,0,1,0,0,0
2016-06-01 04:51:00,107644,0,0,0,0,1,0,0,0
2016-06-01 04:52:00,107645,0,0,0,0,1,0,0,0
2016-06-01 04:53:00,107646,0,0,0,0,1,0,0,0
2016-06-01 04:54:00,107647,0,0,0,0,1,0,0,0
2016-06-01 04:55:00,107648,0,0,0,0,1,0,0,0
2016-06-01 04:56:00,107649,0,0,0,0,1,0,0,0
2016-06-01 04:57:00,107650,0,0,0,0,1,0,0,0
2016-06-01 04:58:00,107651,0,0,0,0,1,0,0,0
2016-06-01 04:59:00,107652,0,0,0,0,1,0,0,0
2016-06-01 05:00:00,107653,0,0,0,0,1,0,0,0
2016-06-01 05:01:00,107654,0,0,0,0,1,0,0,0
2016-06-01 05:02:00,107655,0,0,0,0,1,0,0,0
2016-06-01 05:03:00,107656,0,0,0,0,1,0,0,0
2016-06-01 05:04:00,107657,0,0,0,0,1,0,0,0
2016-06-01 05:05:00,107658,0,0,0,0,1,0,0,0
2016-06-01 05:06:00,107659,0,0,0,0,1,0,0,0
2016-06-01 05:07:00,107660,0,0,0,0,1,0,0,0
2016-06-01 05:08:00,107661,0,0,0,0,1,0,0,0
2016-06-01 05:09:00,107662,0,0,0,0,1,0,0,0
2016-06-01 05:10:00,107663,0,0,0,0,1,0,0,0
2016-06-01 05:11:00,107664,0,0,0,0,1,0,0,0
2016-06-01 05:12:00,107665,0,0,0,0,1,0,0,0
2016-06-01 05:13:00,107666,0,0,0,0,1,0,0,0
2016-06-01 05:14:00,107667,0,0,0,0,1,0,0,0
2016-06-01 05:15:00,107668,0,0,0,0,1,0,0,0
2016-06-01 05:16:00,107669,0,0,0,0,1,0,0,0
2016-06-01 05:17:00,107670,0,0,0,0,1,0,0,0
2016-06-01 05:18:00,107671,0,0,0,0,1,0,0,0
2016-06-01 05:19:00,107672,0,0,0,0,1,0,0,0
2016-06-01 05:20:00,107673,0,0,0,0,1,0,0,0
2016-06-01 05:21:00,107674,0,0,0,0,1,0,0,0
2016-06-01 05:22:00,107675,0,0,0,0,1,0,0,0
2016-06-01 05:23:00,107676,0,0,0,0,1,0,0,0
2016-06-01 05:24:00,107677,0,0,0,0,1,0,0,0
2016-06-01 05:25:00,107678,0,0,0,0,1,0,0,0
2016-06-01 05:26:00,107679,0,0,0,0,1,0,0,0
2016-06-01 05:27:00,107680,0,0,0,0,1,0,0,0
2016-06-01 05:28:00,107681,0,0,0,0,1,0,0,0
2016-06-01 05:29:00,107682,0,0,0,0,1,0,0,0
2016-06-01 05:30:00,107683,0,0,0,0,1,0,0,0
2016-06-01 05:31:00,107684,0,0,0,0,1,0,0,0
2016-06-01 05:32:00,107685,0,0,0,0,1,0,0,0
2016-06-01 05:33:00,107686,0,0,0,0,1,0,0,0
2016-06-01 05:34:00,107687,0,0,0,0,1,0,0,0
2016-06-01 05:35:00,107688,0,0,0,0,1,0,0,0
2016-06-01 05:36:00,107689,0,0,0,0,1,0,0,0
2016-06-01 05:37:00,107690,0,0,0,0,1,0,0,0
2016-06-01 05:38:00,107691,0,0,0,0,1,0,0,0
2016-06-01 05:39:00,107692,0,0,0,0,1,0,0,0
2016-06-01 05:40:00,107693,0,0,0,0,1,0,0,0
2016-06-01 05:41:00,107694,0,0,0,0,1,0,0,0
2016-06-01 05:42:00,107695,0,0,0,0,1,0,0,0
2016-06-01 05:43:00,107696,0,0,0,0,1,0,0,0
2016-06-01 05:44:00,107697,0,0,0,0,1,0,0,0
2016-06-01 05:45:00,107698,0,0,0,0,1,0,0,0
2016-06-01 05:46:00,107699,0,0,0,0,1,0,0,0
2016-06-01 05:47:00,107700,0,0,0,0,1,0,0,0
2016-06-01 05:48:00,107701,0,0,0,0,1,0,0,0
2016-06-01 05:49:00,107702,0,0,0,0,1,0,0,0
2016-06-01 05:50:00,107703,0,0,0,0,1,0,0,0
2016-06-01 05:51:00,107704,0,0,0,0,1,0,0,0
2016-06-01 05:52:00,107705,0,0,0,0,1,0,0,0
2016-06-01 05:53:00,107706,0,0,0,0,1,0,0,0
2016-06-01 05:54:00,107707,0,0,0,0,1,0,0,0
2016-06-01 05:55:00,107708,0,0,0,0,1,0,0,0
2016-06-01 05:56:00,107709,0,0,0,0,1,0,0,0
2016-06-01 05:57:00,107710,0,0,0,0,1,0,0,0
2016-06-01 05:58:00,107711,0,0,0,0,1,0,0,0
2016-06-01 05:59:00,107712,0,0,0,0,1,0,0,0
2016-06-01 06:00:00,107713,0,0,0,0,1,0,0,0
2016-06-01 06:01:00,107714,0,0,0,0,1,0,0,0
2016-06-01 06:02:00,107715,0,0,0,0,1,0,0,0
2016-06-01 06:03:00,107716,0,0,0,0,1,0,0,0
2016-06-01 06:04:00,107717,0,0,0,0,1,0,0,0
2016-06-01 06:05:00,107718,0,0,0,0,1,0,0,0
2016-06-01 06:06:00,107719,0,0,0,0,1,0,0,0
2016-06-01 06:07:00,107720,0,0,0,0,1,0,0,0
2016-06-01 06:08:00,107721,0,0,0,0,1,0,0,0
2016-06-01 06:09:00,107722,0,0,0,0,1,0,0,0
2016-06-01 06:10:00,107723,0,0,0,0,1,0,0,0
2016-06-01 06:11:00,107724,0,0,0,0,1,0,0,0
2016-06-01 06:12:00,107725,0,0,0,0,1,0,0,0
2016-06-01 06:13:00,107726,0,0,0,0,1,0,0,0
2016-06-01 06:14:00,107727,0,0,0,0,1,0,0,0
2016-06-01 06:15:00,107728,0,0,0,0,1,0,0,0
2016-06-01 06:16:00,107729,0,0,0,0,1,0,0,0
2016-06-01 06:17:00,107730,0,0,0,0,1,0,0,0
2016-06-01 06:18:00,107731,0,0,0,0,1,0,0,0
2016-06-01 06:19:00,107732,0,0,0,0,1,0,0,0
2016-06-01 06:20:00,107733,0,0,0,0,1,0,0,0
2016-06-01 06:21:00,107734,0,0,0,0,1,0,0,0
2016-06-01 06:22:00,107735,0,0,0,0,1,0,0,0
2016-06-01 06:23:00,107736,0,0,0,0,1,0,0,0
2016-06-01 06:24:00,107737,0,0,0,0,1,0,0,0
2016-06-01 06:25:00,107738,0,0,0,0,1,0,0,0
2016-06-01 06:26:00,107739,0,0,0,0,1,0,0,0
2016-06-01 06:27:00,107740,0,0,0,0,1,0,0,0
2016-06-01 06:28:00,107741,0,0,0,0,1,0,0,0
2016-06-01 06:29:00,107742,0,0,0,0,1,0,0,0
2016-06-01 06:30:00,107743,0,0,0,0,1,0,0,0
2016-06-01 06:31:00,107744,0,0,0,0,1,0,0,0
2016-06-01 06:32:00,107745,0,0,0,0,1,0,0,0
2016-06-01 06:33:00,107746,0,0,0,0,1,0,1,0
2016-06-01 06:34:00,107747,0,0,0,0,1,0,0,0
2016-06-01 06:35:00,107748,0,0,0,0,1,0,0,0
2016-06-01 06:36:00,107749,0,0,0,0,1,0,0,0
2016-06-01 06:37:00,107750,0,0,0,0,1,0,0,0
2016-06-01 06:38:00,107751,0,0,0,0,1,0,0,0
2016-06-01 06:39:00,107752,0,0,0,0,1,0,0,0
2016-06-01 06:40:00,107753,0,0,0,0,1,0,0,0
2016-06-01 06:41:00,107754,0,0,0,0,1,0,0,0
2016-06-01 06:42:00,107755,0,0,0,0,1,0,0,0
2016-06-01 06:43:00,107756,0,0,0,0,1,0,0,0
2016-06-01 06:44:00,107757,0,0,0,0,1,0,0,0
2016-06-01 06:45:00,107758,0,0,0,0,1,0,0,0
2016-06-01 06:46:00,107759,0,0,0,0,1,0,0,0
2016-06-01 06:47:00,107760,0,0,0,0,1,0,0,0
2016-06-01 06:48:00,107761,0,0,0,0,1,0,0,0
2016-06-01 06:49:00,107762,0,0,0,0,1,0,0,0
2016-06-01 06:50:00,107763,0,0,0,0,1,0,0,0
2016-06-01 06:51:00,107764,0,0,0,0,1,0,0,0
2016-06-01 06:52:00,107765,0,0,0,0,1,0,0,0
2016-06-01 06:53:00,107766,0,0,0,0,1,0,0,0
2016-06-01 06:54:00,107767,0,0,0,0,1,0,0,0
2016-06-01 06:55:00,107768,0,0,0,0,1,0,0,0
2016-06-01 06:56:00,107769,0,0,0,0,1,0,0,0
2016-06-01 06:57:00,107770,0,0,0,0,1,0,0,0
2016-06-01 06:58:00,107771,0,0,0,0,1,0,0,0
2016-06-01 06:59:00,107772,0,0,0,0,1,0,0,0
2016-06-01 07:00:00,107773,0,0,0,0,1,0,0,0
2016-06-01 07:01:00,107774,0,0,0,0,1,0,0,0
2016-06-01 07:02:00,107775,0,0,0,0,1,0,0,0
2016-06-01 07:03:00,107776,0,0,0,0,1,0,0,0
2016-06-01 07:04:00,107777,0,0,0,0,1,0,0,0
2016-06-01 07:05:00,107778,0,0,0,0,1,0,0,0
2016-06-01 07:06:00,107779,0,0,0,0,1,0,0,0
2016-06-01 07:07:00,107780,0,0,0,0,1,0,0,0
2016-06-01 07:08:00,107781,0,0,0,0,1,0,0,0
2016-06-01 07:09:00,107782,0,0,0,0,1,0,0,0
2016-06-01 07:10:00,107783,0,0,0,0,1,0,0,0
2016-06-01 07:11:00,107784,0,0,0,0,1,0,0,0
2016-06-01 07:12:00,107785,0,0,0,0,1,0,0,0
