,counter(mins),Dos,scan44,scan11,nerisbotnet,blacklist,anomaly-udpscan,anomaly-sshscan,anomaly-spam
2016-05-30 02:06:00,104599,0,0,0,0,1,0,0,0
2016-05-30 02:07:00,104600,0,0,0,0,1,0,0,0
2016-05-30 02:08:00,104601,0,0,0,0,1,0,0,0
2016-05-30 02:09:00,104602,0,0,0,0,1,0,0,0
2016-05-30 02:10:00,104603,0,0,0,0,1,0,0,0
2016-05-30 02:11:00,104604,0,0,0,0,1,0,0,0
2016-05-30 02:12:00,104605,0,0,0,0,1,0,0,0
2016-05-30 02:13:00,104606,0,0,0,0,1,0,0,0
2016-05-30 02:14:00,104607,0,0,0,0,1,0,0,0
2016-05-30 02:15:00,104608,0,0,0,0,1,0,0,0
2016-05-30 02:16:00,104609,0,0,0,0,1,0,0,0
2016-05-30 02:17:00,104610,0,0,0,0,1,0,0,0
2016-05-30 02:18:00,104611,0,0,0,0,1,0,0,0
2016-05-30 02:19:00,104612,0,0,0,0,1,0,0,0
2016-05-30 02:20:00,104613,0,0,0,0,1,0,0,0
2016-05-30 02:21:00,104614,0,0,0,0,1,0,0,0
2016-05-30 02:22:00,104615,0,0,0,0,1,0,0,0
2016-05-30 02:23:00,104616,0,0,0,0,1,0,0,0
2016-05-30 02:24:00,104617,0,0,0,0,1,0,0,0
2016-05-30 02:25:00,104618,0,0,0,0,1,0,0,0
2016-05-30 02:26:00,104619,0,0,0,0,1,0,0,0
2016-05-30 02:27:00,104620,0,0,0,0,1,0,0,0
2016-05-30 02:28:00,104621,0,0,0,0,1,0,0,0
2016-05-30 02:29:00,104622,0,0,0,0,1,0,0,0
2016-05-30 02:30:00,104623,0,0,0,0,1,0,0,0
2016-05-30 02:31:00,104624,0,0,0,0,1,0,0,0
2016-05-30 02:32:00,104625,0,0,0,0,1,0,0,0
2016-05-30 02:33:00,104626,0,0,0,0,1,0,0,0
2016-05-30 02:34:00,104627,0,0,0,0,1,0,0,0
2016-05-30 02:35:00,104628,0,0,0,0,1,0,0,0
2016-05-30 02:36:00,104629,0,0,0,0,1,0,0,0
2016-05-30 02:37:00,104630,0,0,0,0,1,0,0,0
2016-05-30 02:38:00,104631,0,0,0,0,1,0,0,0
2016-05-30 02:39:00,104632,0,0,0,0,1,0,0,0
2016-05-30 02:40:00,104633,0,0,0,0,1,0,0,0
2016-05-30 02:41:00,104634,0,0,0,0,1,0,0,0
2016-05-30 02:42:00,104635,0,0,0,0,1,0,0,0
2016-05-30 02:43:00,104636,0,0,0,0,1,0,0,0
2016-05-30 02:44:00,104637,0,0,0,0,1,0,0,0
2016-05-30 02:45:00,104638,0,0,0,0,1,0,0,0
2016-05-30 02:46:00,104639,0,0,0,0,1,0,0,0
2016-05-30 02:47:00,104640,0,0,0,0,1,0,0,0
2016-05-30 02:48:00,104641,0,0,0,0,1,0,0,0
2016-05-30 02:49:00,104642,0,0,0,0,1,0,0,0
2016-05-30 02:50:00,104643,0,0,0,0,1,0,0,0
2016-05-30 02:51:00,104644,0,0,0,0,1,0,0,0
2016-05-30 02:52:00,104645,0,0,0,0,1,0,0,0
2016-05-30 02:53:00,104646,0,0,0,0,1,0,0,0
2016-05-30 02:54:00,104647,0,0,0,0,1,0,0,0
2016-05-30 02:55:00,104648,0,0,0,0,1,0,0,0
2016-05-30 02:56:00,104649,0,0,0,0,1,0,0,0
2016-05-30 02:57:00,104650,0,0,0,0,1,0,0,0
2016-05-30 02:58:00,104651,0,0,0,0,1,0,0,0
2016-05-30 02:59:00,104652,0,0,0,0,1,0,0,0
2016-05-30 03:00:00,104653,0,0,0,0,1,0,0,0
2016-05-30 03:01:00,104654,0,0,0,0,1,0,0,0
2016-05-30 03:02:00,104655,0,0,0,0,1,0,0,0
2016-05-30 03:03:00,104656,0,0,0,0,1,0,0,0
2016-05-30 03:04:00,104657,0,0,0,0,1,0,0,0
2016-05-30 03:05:00,104658,0,0,0,0,1,0,0,0
2016-05-30 03:06:00,104659,0,0,0,0,1,0,0,0
2016-05-30 03:07:00,104660,0,0,0,0,1,0,0,0
2016-05-30 03:08:00,104661,0,0,0,0,1,0,0,0
2016-05-30 03:09:00,104662,0,0,0,0,1,0,0,0
2016-05-30 03:10:00,104663,0,0,0,0,1,0,0,0
2016-05-30 03:11:00,104664,0,0,0,0,1,0,0,0
2016-05-30 03:12:00,104665,0,0,0,0,1,0,0,0
2016-05-30 03:13:00,104666,0,0,0,0,1,0,0,0
2016-05-30 03:14:00,104667,0,0,0,0,1,0,0,0
2016-05-30 03:15:00,104668,0,0,0,0,1,0,0,0
2016-05-30 03:16:00,104669,0,0,0,0,1,0,0,0
2016-05-30 03:17:00,104670,0,0,0,0,1,0,0,0
2016-05-30 03:18:00,104671,0,0,0,0,1,0,0,0
2016-05-30 03:19:00,104672,0,0,0,0,1,0,0,0
2016-05-30 03:20:00,104673,0,0,0,0,1,0,0,0
2016-05-30 03:21:00,104674,0,0,0,0,1,0,0,0
2016-05-30 03:22:00,104675,0,0,0,0,1,0,0,0
2016-05-30 03:23:00,104676,0,0,0,0,1,0,0,0
2016-05-30 03:24:00,104677,0,0,0,0,1,0,0,0
2016-05-30 03:25:00,104678,0,0,0,0,1,0,0,0
2016-05-30 03:26:00,104679,0,0,0,0,1,0,0,0
2016-05-30 03:27:00,104680,0,0,0,0,1,0,0,0
2016-05-30 03:28:00,104681,0,0,0,0,1,0,0,0
2016-05-30 03:29:00,104682,0,0,0,0,1,0,0,0
2016-05-30 03:30:00,104683,0,0,0,0,1,0,0,0
2016-05-30 03:31:00,104684,0,0,0,0,1,0,0,0
2016-05-30 03:32:00,104685,0,0,0,0,1,0,0,0
2016-05-30 03:33:00,104686,0,0,0,0,1,0,0,0
2016-05-30 03:34:00,104687,0,0,0,0,1,0,0,0
2016-05-30 03:35:00,104688,0,0,0,0,1,0,0,0
2016-05-30 03:36:00,104689,0,0,0,0,1,0,0,0
2016-05-30 03:37:00,104690,0,0,0,0,1,0,0,0
2016-05-30 03:38:00,104691,0,0,0,0,1,0,0,0
2016-05-30 03:39:00,104692,0,0,0,0,1,0,0,0
2016-05-30 03:40:00,104693,0,0,0,0,1,0,0,0
2016-05-30 03:41:00,104694,0,0,0,0,1,0,0,0
2016-05-30 03:42:00,104695,0,0,0,0,1,0,0,0
2016-05-30 03:43:00,104696,0,0,0,0,1,0,0,0
2016-05-30 03:44:00,104697,0,0,0,0,1,0,0,0
2016-05-30 03:45:00,104698,0,0,0,0,1,0,0,0
2016-05-30 03:46:00,104699,0,0,0,0,1,0,0,0
2016-05-30 03:47:00,104700,0,0,0,0,1,0,0,0
2016-05-30 03:48:00,104701,0,0,0,0,1,0,0,0
2016-05-30 03:49:00,104702,0,0,0,0,1,0,0,0
2016-05-30 03:50:00,104703,0,0,0,0,1,0,0,0
2016-05-30 03:51:00,104704,0,0,0,0,1,0,0,0
2016-05-30 03:52:00,104705,0,0,0,0,1,0,0,0
2016-05-30 03:53:00,104706,0,0,0,0,1,0,0,0
2016-05-30 03:54:00,104707,0,0,0,0,1,0,0,0
2016-05-30 03:55:00,104708,0,0,0,0,1,0,0,0
2016-05-30 03:56:00,104709,0,0,0,0,1,0,0,0
2016-05-30 03:57:00,104710,0,0,0,0,1,0,0,0
2016-05-30 03:58:00,104711,0,0,0,0,1,0,0,0
2016-05-30 03:59:00,104712,0,0,0,0,1,0,0,0
2016-05-30 04:00:00,104713,0,0,0,0,1,0,0,0
2016-05-30 04:01:00,104714,0,0,0,0,1,0,0,0
2016-05-30 04:02:00,104715,0,0,0,0,1,0,0,0
2016-05-30 04:03:00,104716,0,0,0,0,1,0,0,0
2016-05-30 04:04:00,104717,0,0,0,0,1,0,0,0
2016-05-30 04:05:00,104718,0,0,0,0,1,0,0,0
2016-05-30 04:06:00,104719,0,0,0,0,1,0,0,0
2016-05-30 04:07:00,104720,0,0,0,0,1,0,0,0
2016-05-30 04:08:00,104721,0,0,0,0,1,0,0,0
2016-05-30 04:09:00,104722,0,0,0,0,1,0,0,0
2016-05-30 04:10:00,104723,0,0,0,0,1,0,0,0
2016-05-30 04:11:00,104724,0,0,0,0,1,0,0,0
2016-05-30 04:12:00,104725,0,0,0,0,1,0,0,0
2016-05-30 04:13:00,104726,0,0,0,0,1,0,0,0
2016-05-30 04:14:00,104727,0,0,0,0,1,0,0,0
2016-05-30 04:15:00,104728,0,0,0,0,1,0,0,0
2016-05-30 04:16:00,104729,0,0,0,0,1,0,0,0
2016-05-30 04:17:00,104730,0,0,0,0,1,0,0,0
2016-05-30 04:18:00,104731,0,0,0,0,1,0,0,0
2016-05-30 04:19:00,104732,0,0,0,0,1,0,0,0
2016-05-30 04:20:00,104733,0,0,0,0,1,0,0,0
2016-05-30 04:21:00,104734,0,0,0,0,1,0,0,0
2016-05-30 04:22:00,104735,0,0,0,0,1,0,0,0
2016-05-30 04:23:00,104736,0,0,0,0,1,0,0,0
2016-05-30 04:24:00,104737,0,0,0,0,1,0,0,0
2016-05-30 04:25:00,104738,0,0,0,0,1,0,0,0
2016-05-30 04:26:00,104739,0,0,0,0,1,0,0,0
2016-05-30 04:27:00,104740,0,0,0,0,1,0,0,0
2016-05-30 04:28:00,104741,0,0,0,0,1,0,0,0
2016-05-30 04:29:00,104742,0,0,0,0,1,0,0,0
2016-05-30 04:30:00,104743,0,0,0,0,1,0,0,0
2016-05-30 04:31:00,104744,0,0,0,0,1,0,0,0
2016-05-30 04:32:00,104745,0,0,0,0,1,0,0,0
2016-05-30 04:33:00,104746,0,0,0,0,1,0,0,0
2016-05-30 04:34:00,104747,0,0,0,0,1,0,0,0
2016-05-30 04:35:00,104748,0,0,0,0,1,0,0,0
2016-05-30 04:36:00,104749,0,0,0,0,1,0,0,0
2016-05-30 04:37:00,104750,0,0,0,0,1,0,0,0
2016-05-30 04:38:00,104751,0,0,0,0,1,0,0,0
2016-05-30 04:39:00,104752,0,0,0,0,1,0,0,0
2016-05-30 04:40:00,104753,0,0,0,0,1,0,0,0
2016-05-30 04:41:00,104754,0,0,0,0,1,0,0,0
2016-05-30 04:42:00,104755,0,0,0,0,1,0,0,0
2016-05-30 04:43:00,104756,0,0,0,0,1,0,0,0
2016-05-30 04:44:00,104757,0,0,0,0,1,0,0,0
2016-05-30 04:45:00,104758,0,0,0,0,1,0,0,0
2016-05-30 04:46:00,104759,0,0,0,0,1,0,0,0
2016-05-30 04:47:00,104760,0,0,0,0,1,0,0,0
2016-05-30 04:48:00,104761,0,0,0,0,1,0,0,0
2016-05-30 04:49:00,104762,0,0,0,0,1,0,0,0
2016-05-30 04:50:00,104763,0,0,0,0,1,0,0,0
2016-05-30 04:51:00,104764,0,0,0,0,1,0,0,0
2016-05-30 04:52:00,104765,0,0,0,0,1,0,0,0
2016-05-30 04:53:00,104766,0,0,0,0,1,0,0,0
2016-05-30 04:54:00,104767,0,0,0,0,1,0,0,0
2016-05-30 04:55:00,104768,0,0,0,0,1,0,0,0
2016-05-30 04:56:00,104769,0,0,0,0,1,0,0,0
2016-05-30 04:57:00,104770,0,0,0,0,1,0,0,0
2016-05-30 04:58:00,104771,0,0,0,0,1,0,0,0
2016-05-30 04:59:00,104772,0,0,0,0,1,0,0,0
2016-05-30 05:00:00,104773,0,0,0,0,1,0,0,0
2016-05-30 05:01:00,104774,0,0,0,0,1,0,0,0
2016-05-30 05:02:00,104775,0,0,0,0,1,0,0,0
2016-05-30 05:03:00,104776,0,0,0,0,1,0,0,0
2016-05-30 05:04:00,104777,0,0,0,0,1,0,0,0
2016-05-30 05:05:00,104778,0,0,0,0,1,0,0,0
2016-05-30 05:06:00,104779,0,0,0,0,1,0,0,0
2016-05-30 05:07:00,104780,0,0,0,0,1,0,0,0
2016-05-30 05:08:00,104781,0,0,0,0,1,0,0,0
2016-05-30 05:09:00,104782,0,0,0,0,1,0,0,0
2016-05-30 05:10:00,104783,0,0,0,0,1,0,0,0
2016-05-30 05:11:00,104784,0,0,0,0,1,0,0,0
2016-05-30 05:12:00,104785,0,0,0,0,1,0,0,0
2016-05-30 05:13:00,104786,0,0,0,0,1,0,0,0
2016-05-30 05:14:00,104787,0,0,0,0,1,0,0,0
2016-05-30 05:15:00,104788,0,0,0,0,1,0,0,0
2016-05-30 05:16:00,104789,0,0,0,0,1,0,0,0
2016-05-30 05:17:00,104790,0,0,0,0,1,0,0,0
2016-05-30 05:18:00,104791,0,0,0,0,1,0,0,0
2016-05-30 05:19:00,104792,0,0,0,0,1,0,0,0
2016-05-30 05:20:00,104793,0,0,0,0,1,0,0,0
2016-05-30 05:21:00,104794,0,0,0,0,1,0,0,0
2016-05-30 05:22:00,104795,0,0,0,0,1,0,0,0
2016-05-30 05:23:00,104796,0,0,0,0,1,0,0,0
2016-05-30 05:24:00,104797,0,0,0,0,1,0,0,0
2016-05-30 05:25:00,104798,0,0,0,0,1,0,0,0
2016-05-30 05:26:00,104799,0,0,0,0,1,0,0,0
2016-05-30 05:27:00,104800,0,0,0,0,1,0,0,0
2016-05-30 05:28:00,104801,0,0,0,0,1,0,0,0
2016-05-30 05:29:00,104802,0,0,0,0,1,0,0,0
2016-05-30 05:30:00,104803,0,0,0,0,1,0,0,0
2016-05-30 05:31:00,104804,0,0,0,0,1,0,0,0
2016-05-30 05:32:00,104805,0,0,0,0,1,0,0,0
2016-05-30 05:33:00,104806,0,0,0,0,1,0,0,0
2016-05-30 05:34:00,104807,0,0,0,0,1,0,0,0
2016-05-30 05:35:00,104808,0,0,0,0,1,0,0,0
2016-05-30 05:36:00,104809,0,0,0,0,1,0,0,0
2016-05-30 05:37:00,104810,0,0,0,0,1,0,0,0
2016-05-30 05:38:00,104811,0,0,0,0,1,0,0,0
2016-05-30 05:39:00,104812,0,0,0,0,1,0,0,0
2016-05-30 05:40:00,104813,0,0,0,0,1,0,0,0
2016-05-30 05:41:00,104814,0,0,0,0,1,0,0,0
2016-05-30 05:42:00,104815,0,0,0,0,1,0,0,0
2016-05-30 05:43:00,104816,0,0,0,0,1,0,0,0
2016-05-30 05:44:00,104817,0,0,0,0,1,0,0,0
2016-05-30 05:45:00,104818,0,0,0,0,1,0,0,0
2016-05-30 05:46:00,104819,0,0,0,0,1,0,0,0
2016-05-30 05:47:00,104820,0,0,0,0,1,0,0,0
2016-05-30 05:48:00,104821,0,0,0,0,1,0,0,0
2016-05-30 05:49:00,104822,0,0,0,0,1,0,0,0
2016-05-30 05:50:00,104823,0,0,0,0,1,0,0,0
2016-05-30 05:51:00,104824,0,0,0,0,1,0,0,0
2016-05-30 05:52:00,104825,0,0,0,0,1,0,0,0
2016-05-30 05:53:00,104826,0,0,0,0,1,0,0,0
2016-05-30 05:54:00,104827,0,0,0,0,1,0,0,0
2016-05-30 05:55:00,104828,0,0,0,0,1,0,0,0
2016-05-30 05:56:00,104829,0,0,0,0,1,0,0,0
2016-05-30 05:57:00,104830,0,0,0,0,1,0,0,0
2016-05-30 05:58:00,104831,0,0,0,0,1,0,0,0
2016-05-30 05:59:00,104832,0,0,0,0,1,0,0,0
2016-05-30 06:00:00,104833,0,0,0,0,1,0,0,0
2016-05-30 06:01:00,104834,0,0,0,0,1,0,0,0
2016-05-30 06:02:00,104835,0,0,0,0,1,0,0,0
2016-05-30 06:03:00,104836,0,0,0,0,1,0,0,0
2016-05-30 06:04:00,104837,0,0,0,0,1,0,0,0
2016-05-30 06:05:00,104838,0,0,0,0,1,0,0,0
2016-05-30 06:06:00,104839,0,0,0,0,1,0,0,0
2016-05-30 06:07:00,104840,0,0,0,0,1,0,0,0
2016-05-30 06:08:00,104841,0,0,0,0,1,0,0,0
2016-05-30 06:09:00,104842,0,0,0,0,1,0,0,0
2016-05-30 06:10:00,104843,0,0,0,0,1,0,0,0
2016-05-30 06:11:00,104844,0,0,0,0,1,0,0,0
2016-05-30 06:12:00,104845,0,0,0,0,1,0,0,0
2016-05-30 06:13:00,104846,0,0,0,0,1,0,0,0
2016-05-30 06:14:00,104847,0,0,0,0,1,0,0,0
2016-05-30 06:15:00,104848,0,0,0,0,1,0,0,0
2016-05-30 06:16:00,104849,0,0,0,0,1,0,0,0
2016-05-30 06:17:00,104850,0,0,0,0,1,0,0,0
2016-05-30 06:18:00,104851,0,0,0,0,1,0,0,0
2016-05-30 06:19:00,104852,0,0,0,0,1,0,0,0
2016-05-30 06:20:00,104853,0,0,0,0,1,0,0,0
2016-05-30 06:21:00,104854,0,0,0,0,1,0,0,0
2016-05-30 06:22:00,104855,0,0,0,0,1,0,0,0
2016-05-30 06:23:00,104856,0,0,0,0,1,0,0,0
2016-05-30 06:24:00,104857,0,0,0,0,1,0,0,0
2016-05-30 06:25:00,104858,0,0,0,0,1,0,0,0
2016-05-30 06:26:00,104859,0,0,0,0,1,0,0,0
2016-05-30 06:27:00,104860,0,0,0,0,1,0,0,0
2016-05-30 06:28:00,104861,0,0,0,0,1,0,0,0
2016-05-30 06:29:00,104862,0,0,0,0,1,0,0,0
2016-05-30 06:30:00,104863,0,0,0,0,1,0,0,0
2016-05-30 06:31:00,104864,0,0,0,0,1,0,0,0
2016-05-30 06:32:00,104865,0,0,0,0,1,0,0,0
2016-05-30 06:33:00,104866,0,0,0,0,1,0,0,0
2016-05-30 06:34:00,104867,0,0,0,0,1,0,0,0
2016-05-30 06:35:00,104868,0,0,0,0,1,0,0,0
2016-05-30 06:36:00,104869,0,0,0,0,1,0,0,0
2016-05-30 06:37:00,104870,0,0,0,0,1,0,0,0
2016-05-30 06:38:00,104871,0,0,0,0,1,0,0,0
2016-05-30 06:39:00,104872,0,0,0,0,1,0,0,0
2016-05-30 06:40:00,104873,0,0,0,0,1,0,0,0
2016-05-30 06:41:00,104874,0,0,0,0,1,0,0,0
2016-05-30 06:42:00,104875,0,0,0,0,1,0,0,0
2016-05-30 06:43:00,104876,0,0,0,0,1,0,0,0
2016-05-30 06:44:00,104877,0,0,0,0,1,0,0,0
2016-05-30 06:45:00,104878,0,0,0,0,1,0,0,0
2016-05-30 06:46:00,104879,0,0,0,0,1,0,0,0
2016-05-30 06:47:00,104880,0,0,0,0,1,0,0,0
2016-05-30 06:48:00,104881,0,0,0,0,1,0,0,0
2016-05-30 06:49:00,104882,0,0,0,0,1,0,0,0
2016-05-30 06:50:00,104883,0,0,0,0,1,0,0,0
2016-05-30 06:51:00,104884,0,0,0,0,1,0,0,0
2016-05-30 06:52:00,104885,0,0,0,0,1,0,0,0
2016-05-30 06:53:00,104886,0,0,0,0,1,0,0,0
2016-05-30 06:54:00,104887,0,0,0,0,1,0,0,0
2016-05-30 06:55:00,104888,0,0,0,0,1,0,0,0
2016-05-30 06:56:00,104889,0,0,0,0,1,0,0,0
2016-05-30 06:57:00,104890,0,0,0,0,1,0,0,0
2016-05-30 06:58:00,104891,0,0,0,0,1,0,0,0
2016-05-30 06:59:00,104892,0,0,0,0,1,0,0,0
2016-05-30 07:00:00,104893,0,0,0,0,1,0,0,0
2016-05-30 07:01:00,104894,0,0,0,0,1,0,0,0
2016-05-30 07:02:00,104895,0,0,0,0,1,0,0,0
2016-05-30 07:03:00,104896,0,0,0,0,1,0,0,0
2016-05-30 07:04:00,104897,0,0,0,0,1,0,0,0
2016-05-30 07:05:00,104898,0,0,0,0,1,0,0,0
2016-05-30 07:06:00,104899,0,0,0,0,1,0,0,0
2016-05-30 07:07:00,104900,0,0,0,0,1,0,0,0
2016-05-30 07:08:00,104901,0,0,0,0,1,0,0,0
2016-05-30 07:09:00,104902,0,0,0,0,1,0,0,0
2016-05-30 07:10:00,104903,0,0,0,0,1,0,0,0
2016-05-30 07:11:00,104904,0,0,0,0,1,0,0,0
2016-05-30 07:12:00,104905,0,0,0,0,1,0,0,0
