,counter(mins),Dos,scan44,scan11,nerisbotnet,blacklist,anomaly-udpscan,anomaly-sshscan,anomaly-spam
2016-04-25 01:07:00,54140,0,0,0,0,1,0,0,0
2016-04-25 01:08:00,54141,0,0,0,0,1,0,0,0
2016-04-25 01:09:00,54142,0,0,0,0,1,0,0,0
2016-04-25 01:10:00,54143,0,0,0,0,1,0,0,0
2016-04-25 01:11:00,54144,0,0,0,0,1,0,0,0
2016-04-25 01:12:00,54145,0,0,0,0,1,0,0,0
2016-04-25 01:13:00,54146,0,0,0,0,1,0,0,0
2016-04-25 01:14:00,54147,0,0,0,0,1,0,0,0
2016-04-25 01:15:00,54148,0,0,0,0,1,0,0,0
2016-04-25 01:16:00,54149,0,0,0,0,1,0,0,0
2016-04-25 01:17:00,54150,0,0,0,0,1,0,0,0
2016-04-25 01:18:00,54151,0,0,0,0,1,0,0,0
2016-04-25 01:19:00,54152,0,0,0,0,1,0,0,0
2016-04-25 01:20:00,54153,0,0,0,0,1,0,0,0
2016-04-25 01:21:00,54154,0,0,0,0,1,0,0,0
2016-04-25 01:22:00,54155,0,0,0,0,1,0,0,0
2016-04-25 01:23:00,54156,0,0,0,0,1,0,0,0
2016-04-25 01:24:00,54157,0,0,0,0,1,0,0,0
2016-04-25 01:25:00,54158,0,0,0,0,1,0,0,0
2016-04-25 01:26:00,54159,0,0,0,0,1,0,0,0
2016-04-25 01:27:00,54160,0,0,0,0,1,0,0,0
2016-04-25 01:28:00,54161,0,0,0,0,1,0,0,0
2016-04-25 01:29:00,54162,0,0,0,0,1,0,0,0
2016-04-25 01:30:00,54163,0,0,0,0,1,0,0,0
2016-04-25 01:31:00,54164,0,0,0,0,1,0,0,0
2016-04-25 01:32:00,54165,0,0,0,0,1,0,0,0
2016-04-25 01:33:00,54166,0,0,0,0,1,0,0,0
2016-04-25 01:34:00,54167,0,0,0,0,1,0,0,0
2016-04-25 01:35:00,54168,0,0,0,0,1,0,0,0
2016-04-25 01:36:00,54169,0,0,0,0,1,0,0,0
2016-04-25 01:37:00,54170,0,0,0,0,1,0,0,0
2016-04-25 01:38:00,54171,0,0,0,0,1,0,0,0
2016-04-25 01:39:00,54172,0,0,0,0,1,0,0,0
2016-04-25 01:40:00,54173,0,0,0,0,1,0,0,0
2016-04-25 01:41:00,54174,0,0,0,0,1,0,0,0
2016-04-25 01:42:00,54175,0,0,0,0,1,0,0,0
2016-04-25 01:43:00,54176,0,0,0,0,1,0,0,0
2016-04-25 01:44:00,54177,0,0,0,0,1,0,0,0
2016-04-25 01:45:00,54178,0,0,0,0,1,0,0,0
2016-04-25 01:46:00,54179,0,0,0,0,1,0,0,0
2016-04-25 01:47:00,54180,0,0,0,0,1,0,0,0
2016-04-25 01:48:00,54181,0,0,0,0,1,0,0,0
2016-04-25 01:49:00,54182,0,0,0,0,1,0,0,0
2016-04-25 01:50:00,54183,0,0,0,0,1,0,0,0
2016-04-25 01:51:00,54184,0,0,0,0,1,0,0,0
2016-04-25 01:52:00,54185,0,0,0,0,1,0,0,0
2016-04-25 01:53:00,54186,0,0,0,0,1,0,0,0
2016-04-25 01:54:00,54187,0,0,0,0,1,0,0,0
2016-04-25 01:55:00,54188,0,0,0,0,1,0,0,0
2016-04-25 01:56:00,54189,0,0,0,0,1,0,0,0
2016-04-25 01:57:00,54190,0,0,0,0,1,0,0,0
2016-04-25 01:58:00,54191,0,0,0,0,1,0,0,0
2016-04-25 01:59:00,54192,0,0,0,0,1,0,0,0
2016-04-25 02:00:00,54193,0,0,0,0,1,0,0,0
2016-04-25 02:01:00,54194,0,0,0,0,1,0,0,0
2016-04-25 02:02:00,54195,0,0,0,0,1,0,0,0
2016-04-25 02:03:00,54196,0,0,0,0,1,0,0,0
2016-04-25 02:04:00,54197,0,0,0,0,1,0,0,0
2016-04-25 02:05:00,54198,0,0,0,0,1,0,0,0
2016-04-25 02:06:00,54199,0,0,0,0,1,0,0,0
2016-04-25 02:07:00,54200,0,0,0,0,1,0,0,0
2016-04-25 02:08:00,54201,0,0,0,0,1,0,0,0
2016-04-25 02:09:00,54202,0,0,0,0,1,0,0,0
2016-04-25 02:10:00,54203,0,0,0,0,1,0,0,0
2016-04-25 02:11:00,54204,0,0,0,0,1,0,0,0
2016-04-25 02:12:00,54205,0,0,0,0,1,0,0,0
2016-04-25 02:13:00,54206,0,0,0,0,1,0,0,0
2016-04-25 02:14:00,54207,0,0,0,0,1,0,0,0
2016-04-25 02:15:00,54208,0,0,0,0,1,0,0,0
2016-04-25 02:16:00,54209,0,0,0,0,1,0,0,0
2016-04-25 02:17:00,54210,0,0,0,0,1,0,0,0
2016-04-25 02:18:00,54211,0,0,0,0,1,0,0,0
2016-04-25 02:19:00,54212,0,0,0,0,1,0,0,0
2016-04-25 02:20:00,54213,0,0,0,0,1,0,0,0
2016-04-25 02:21:00,54214,0,0,0,0,1,0,0,0
2016-04-25 02:22:00,54215,0,0,0,0,1,0,0,0
2016-04-25 02:23:00,54216,0,0,0,0,1,0,0,0
2016-04-25 02:24:00,54217,0,0,0,0,1,0,0,0
2016-04-25 02:25:00,54218,0,0,0,0,1,0,0,0
2016-04-25 02:26:00,54219,0,0,0,0,1,0,0,0
2016-04-25 02:27:00,54220,0,0,0,0,1,0,0,0
2016-04-25 02:28:00,54221,0,0,0,0,1,0,0,0
2016-04-25 02:29:00,54222,0,0,0,0,1,0,0,0
2016-04-25 02:30:00,54223,0,0,0,0,1,0,0,0
2016-04-25 02:31:00,54224,0,0,0,0,1,0,0,0
2016-04-25 02:32:00,54225,0,0,0,0,1,0,0,0
2016-04-25 02:33:00,54226,0,0,0,0,1,0,0,0
2016-04-25 02:34:00,54227,0,0,0,0,1,0,0,0
2016-04-25 02:35:00,54228,0,0,0,0,1,0,0,0
2016-04-25 02:36:00,54229,0,0,0,0,1,0,0,0
2016-04-25 02:37:00,54230,0,0,0,0,1,0,0,0
2016-04-25 02:38:00,54231,0,0,0,0,1,0,0,0
2016-04-25 02:39:00,54232,0,0,0,0,1,0,0,0
2016-04-25 02:40:00,54233,0,0,0,0,1,0,0,0
2016-04-25 02:41:00,54234,0,0,0,0,1,0,0,0
2016-04-25 02:42:00,54235,0,0,0,0,1,0,0,0
2016-04-25 02:43:00,54236,0,0,0,0,1,0,0,0
2016-04-25 02:44:00,54237,0,0,0,0,1,0,0,0
2016-04-25 02:45:00,54238,0,0,0,0,1,0,0,0
2016-04-25 02:46:00,54239,0,0,0,0,1,0,0,0
2016-04-25 02:47:00,54240,0,0,0,0,1,0,0,0
2016-04-25 02:48:00,54241,0,0,0,0,1,0,0,0
2016-04-25 02:49:00,54242,0,0,0,0,1,0,0,0
2016-04-25 02:50:00,54243,0,0,0,0,1,0,0,0
2016-04-25 02:51:00,54244,0,0,0,0,1,0,0,0
2016-04-25 02:52:00,54245,0,0,0,0,1,0,0,0
2016-04-25 02:53:00,54246,0,0,0,0,1,0,0,0
2016-04-25 02:54:00,54247,0,0,0,0,1,0,0,0
2016-04-25 02:55:00,54248,0,0,0,0,1,0,0,0
2016-04-25 02:56:00,54249,0,0,0,0,1,0,0,0
2016-04-25 02:57:00,54250,0,0,0,0,1,0,0,0
2016-04-25 02:58:00,54251,0,0,0,0,1,0,0,0
2016-04-25 02:59:00,54252,0,0,0,0,1,0,0,0
2016-04-25 03:00:00,54253,0,0,0,0,1,0,0,0
2016-04-25 03:01:00,54254,0,0,0,0,1,0,0,0
2016-04-25 03:02:00,54255,0,0,0,0,1,0,0,0
2016-04-25 03:03:00,54256,0,0,0,0,1,0,0,0
2016-04-25 03:04:00,54257,0,0,0,0,1,0,0,0
2016-04-25 03:05:00,54258,0,0,0,0,1,0,0,0
2016-04-25 03:06:00,54259,0,0,0,0,1,0,0,0
2016-04-25 03:07:00,54260,0,0,0,0,1,0,0,0
2016-04-25 03:08:00,54261,0,0,0,0,1,0,0,0
2016-04-25 03:09:00,54262,0,0,0,0,1,0,0,0
2016-04-25 03:10:00,54263,0,0,0,0,1,0,0,0
2016-04-25 03:11:00,54264,0,0,0,0,1,0,0,0
2016-04-25 03:12:00,54265,0,0,0,0,1,0,0,0
2016-04-25 03:13:00,54266,0,0,0,0,1,0,0,0
2016-04-25 03:14:00,54267,0,0,0,0,1,0,0,0
2016-04-25 03:15:00,54268,0,0,0,0,1,0,0,0
2016-04-25 03:16:00,54269,0,0,0,0,1,0,0,0
2016-04-25 03:17:00,54270,0,0,0,0,1,0,0,0
2016-04-25 03:18:00,54271,0,0,0,0,1,0,0,0
2016-04-25 03:19:00,54272,0,0,0,0,1,0,0,0
2016-04-25 03:20:00,54273,0,0,0,0,1,0,0,0
2016-04-25 03:21:00,54274,0,0,0,0,1,0,0,0
2016-04-25 03:22:00,54275,0,0,0,0,1,0,0,0
2016-04-25 03:23:00,54276,0,0,0,0,1,0,0,0
2016-04-25 03:24:00,54277,0,0,0,0,1,0,0,0
2016-04-25 03:25:00,54278,0,0,0,0,1,0,0,0
2016-04-25 03:26:00,54279,0,0,0,0,1,0,0,0
2016-04-25 03:27:00,54280,0,0,0,0,1,0,0,0
2016-04-25 03:28:00,54281,0,0,0,0,1,0,0,0
2016-04-25 03:29:00,54282,0,0,0,0,1,0,0,0
2016-04-25 03:30:00,54283,0,0,0,0,1,0,0,0
2016-04-25 03:31:00,54284,0,0,0,0,1,0,0,0
2016-04-25 03:32:00,54285,0,0,0,0,1,0,0,0
2016-04-25 03:33:00,54286,0,0,0,0,1,0,0,0
2016-04-25 03:34:00,54287,0,0,0,0,1,0,0,0
2016-04-25 03:35:00,54288,0,0,0,0,1,0,0,0
2016-04-25 03:36:00,54289,0,0,0,0,1,0,0,0
2016-04-25 03:37:00,54290,0,0,0,0,1,0,0,0
2016-04-25 03:38:00,54291,0,0,0,0,1,0,0,0
2016-04-25 03:39:00,54292,0,0,0,0,1,0,0,0
2016-04-25 03:40:00,54293,0,0,0,0,1,0,0,0
2016-04-25 03:41:00,54294,0,0,0,0,1,0,0,0
2016-04-25 03:42:00,54295,0,0,0,0,1,0,0,0
2016-04-25 03:43:00,54296,0,0,0,0,1,0,0,0
2016-04-25 03:44:00,54297,0,0,0,0,1,0,0,0
2016-04-25 03:45:00,54298,0,0,0,0,1,0,0,0
2016-04-25 03:46:00,54299,0,0,0,0,1,0,0,0
2016-04-25 03:47:00,54300,0,0,0,0,1,0,0,0
2016-04-25 03:48:00,54301,0,0,0,0,1,0,0,0
2016-04-25 03:49:00,54302,0,0,0,0,1,0,0,0
2016-04-25 03:50:00,54303,0,0,0,0,1,0,0,0
2016-04-25 03:51:00,54304,0,0,0,0,1,0,0,0
2016-04-25 03:52:00,54305,0,0,0,0,1,0,0,0
2016-04-25 03:53:00,54306,0,0,0,0,1,0,0,0
2016-04-25 03:54:00,54307,0,0,0,0,1,0,0,0
2016-04-25 03:55:00,54308,0,0,0,0,1,0,0,0
2016-04-25 03:56:00,54309,0,0,0,0,1,0,0,0
2016-04-25 03:57:00,54310,0,0,0,0,1,0,0,0
2016-04-25 03:58:00,54311,0,0,0,0,1,0,0,0
2016-04-25 03:59:00,54312,0,0,0,0,1,0,0,0
2016-04-25 04:00:00,54313,0,0,0,0,1,0,0,0
2016-04-25 04:01:00,54314,0,0,0,0,1,0,0,0
2016-04-25 04:02:00,54315,0,0,0,0,1,0,0,0
2016-04-25 04:03:00,54316,0,0,0,0,1,0,0,0
2016-04-25 04:04:00,54317,0,0,0,0,1,0,0,0
2016-04-25 04:05:00,54318,0,0,0,0,1,0,0,0
2016-04-25 04:06:00,54319,0,0,0,0,1,0,0,0
2016-04-25 04:07:00,54320,0,0,0,0,1,0,0,0
2016-04-25 04:08:00,54321,0,0,0,0,1,0,0,0
2016-04-25 04:09:00,54322,0,0,0,0,1,0,0,0
2016-04-25 04:10:00,54323,0,0,0,0,1,0,0,0
2016-04-25 04:11:00,54324,0,0,0,0,1,0,0,0
2016-04-25 04:12:00,54325,0,0,0,0,1,0,0,0
2016-04-25 04:13:00,54326,0,0,0,0,1,0,0,0
2016-04-25 04:14:00,54327,0,0,0,0,1,0,0,0
2016-04-25 04:15:00,54328,0,0,0,0,1,0,0,0
2016-04-25 04:16:00,54329,0,0,0,0,1,0,0,0
2016-04-25 04:17:00,54330,0,0,0,0,1,0,0,0
2016-04-25 04:18:00,54331,0,0,0,0,1,0,0,0
2016-04-25 04:19:00,54332,0,0,0,0,1,0,0,0
2016-04-25 04:20:00,54333,0,0,0,0,1,0,0,0
2016-04-25 04:21:00,54334,0,0,0,0,1,0,0,0
2016-04-25 04:22:00,54335,0,0,0,0,1,0,0,0
2016-04-25 04:23:00,54336,0,0,0,0,1,0,0,0
2016-04-25 04:24:00,54337,0,0,0,0,1,0,0,0
2016-04-25 04:25:00,54338,0,0,0,0,1,0,0,0
2016-04-25 04:26:00,54339,0,0,0,0,1,0,0,0
2016-04-25 04:27:00,54340,0,0,0,0,1,0,0,0
2016-04-25 04:28:00,54341,0,0,0,0,1,0,0,0
2016-04-25 04:29:00,54342,0,0,0,0,1,0,0,0
2016-04-25 04:30:00,54343,0,0,0,0,1,0,0,0
2016-04-25 04:31:00,54344,0,0,0,0,1,0,0,0
2016-04-25 04:32:00,54345,0,0,0,0,1,0,0,0
2016-04-25 04:33:00,54346,0,0,0,0,1,0,0,0
2016-04-25 04:34:00,54347,0,0,0,0,1,0,0,0
2016-04-25 04:35:00,54348,0,0,0,0,1,0,0,0
2016-04-25 04:36:00,54349,0,0,0,0,1,0,0,0
2016-04-25 04:37:00,54350,0,0,0,0,1,0,0,0
2016-04-25 04:38:00,54351,0,0,0,0,1,0,0,0
2016-04-25 04:39:00,54352,0,0,0,0,1,0,0,0
2016-04-25 04:40:00,54353,0,0,0,0,1,0,0,0
2016-04-25 04:41:00,54354,0,0,0,0,1,0,0,0
2016-04-25 04:42:00,54355,0,0,0,0,1,0,0,0
2016-04-25 04:43:00,54356,0,0,0,0,1,0,0,0
2016-04-25 04:44:00,54357,0,0,0,0,1,0,0,0
2016-04-25 04:45:00,54358,0,0,0,0,1,0,0,0
2016-04-25 04:46:00,54359,0,0,0,0,1,0,0,0
2016-04-25 04:47:00,54360,0,0,0,0,1,0,0,0
2016-04-25 04:48:00,54361,0,0,0,0,1,0,0,0
2016-04-25 04:49:00,54362,0,0,0,0,1,0,0,0
2016-04-25 04:50:00,54363,0,0,0,0,1,0,0,0
2016-04-25 04:51:00,54364,0,0,0,0,1,0,0,0
2016-04-25 04:52:00,54365,0,0,0,0,1,0,0,0
2016-04-25 04:53:00,54366,0,0,0,0,1,0,0,0
2016-04-25 04:54:00,54367,0,0,0,0,1,0,0,0
2016-04-25 04:55:00,54368,0,0,0,0,1,0,0,0
2016-04-25 04:56:00,54369,0,0,0,0,1,0,0,0
2016-04-25 04:57:00,54370,0,0,0,0,1,0,0,0
2016-04-25 04:58:00,54371,0,0,0,0,1,0,0,0
2016-04-25 04:59:00,54372,0,0,0,0,1,0,0,0
2016-04-25 05:00:00,54373,0,0,0,0,1,0,0,0
2016-04-25 05:01:00,54374,0,0,0,0,1,0,0,0
2016-04-25 05:02:00,54375,0,0,0,0,1,0,0,0
2016-04-25 05:03:00,54376,0,0,0,0,1,0,0,0
2016-04-25 05:04:00,54377,0,0,0,0,1,0,0,0
2016-04-25 05:05:00,54378,0,0,0,0,1,0,0,0
2016-04-25 05:06:00,54379,0,0,0,0,1,0,0,0
2016-04-25 05:07:00,54380,0,0,0,0,1,0,0,0
2016-04-25 05:08:00,54381,0,0,0,0,1,0,0,0
2016-04-25 05:09:00,54382,0,0,0,0,1,0,0,0
2016-04-25 05:10:00,54383,0,0,0,0,1,0,0,0
2016-04-25 05:11:00,54384,0,0,0,0,1,0,0,0
2016-04-25 05:12:00,54385,0,0,0,0,1,0,0,0
2016-04-25 05:13:00,54386,0,0,0,0,1,0,0,0
2016-04-25 05:14:00,54387,0,0,0,0,1,0,0,0
2016-04-25 05:15:00,54388,0,0,0,0,1,0,0,0
2016-04-25 05:16:00,54389,0,0,0,0,1,0,0,0
2016-04-25 05:17:00,54390,0,0,0,0,1,0,0,0
2016-04-25 05:18:00,54391,0,0,0,0,1,0,0,0
2016-04-25 05:19:00,54392,0,0,0,0,1,0,0,0
2016-04-25 05:20:00,54393,0,0,0,0,1,0,0,0
2016-04-25 05:21:00,54394,0,0,0,0,1,0,0,0
2016-04-25 05:22:00,54395,0,0,0,0,1,0,0,0
2016-04-25 05:23:00,54396,0,0,0,0,1,0,0,0
2016-04-25 05:24:00,54397,0,0,0,0,1,0,0,0
2016-04-25 05:25:00,54398,0,0,0,0,1,0,0,0
2016-04-25 05:26:00,54399,0,0,0,0,1,0,0,0
2016-04-25 05:27:00,54400,0,0,0,0,1,0,0,0
2016-04-25 05:28:00,54401,0,0,0,0,1,0,0,0
2016-04-25 05:29:00,54402,0,0,0,0,1,0,0,0
2016-04-25 05:30:00,54403,0,0,0,0,1,0,0,0
2016-04-25 05:31:00,54404,0,0,0,0,1,0,0,0
2016-04-25 05:32:00,54405,0,0,0,0,1,0,0,0
2016-04-25 05:33:00,54406,0,0,0,0,1,0,0,0
2016-04-25 05:34:00,54407,0,0,0,0,1,0,0,0
2016-04-25 05:35:00,54408,0,0,0,0,1,0,0,0
2016-04-25 05:36:00,54409,0,0,0,0,1,0,0,0
2016-04-25 05:37:00,54410,0,0,0,0,1,0,0,0
2016-04-25 05:38:00,54411,0,0,0,0,1,0,0,0
2016-04-25 05:39:00,54412,0,0,0,0,1,0,0,0
2016-04-25 05:40:00,54413,0,0,0,0,1,0,0,0
2016-04-25 05:41:00,54414,0,0,0,0,1,0,0,0
2016-04-25 05:42:00,54415,0,0,0,0,1,0,0,0
2016-04-25 05:43:00,54416,0,0,0,0,1,0,0,0
2016-04-25 05:44:00,54417,0,0,0,0,1,0,0,0
2016-04-25 05:45:00,54418,0,0,0,0,1,0,0,0
2016-04-25 05:46:00,54419,0,0,0,0,1,0,0,0
2016-04-25 05:47:00,54420,0,0,0,0,1,0,0,0
2016-04-25 05:48:00,54421,0,0,0,0,1,0,0,0
2016-04-25 05:49:00,54422,0,0,0,0,1,0,0,0
2016-04-25 05:50:00,54423,0,0,0,0,1,0,0,0
2016-04-25 05:51:00,54424,0,0,0,0,1,0,0,0
2016-04-25 05:52:00,54425,0,0,0,0,1,0,0,0
2016-04-25 05:53:00,54426,0,0,0,0,1,0,0,0
2016-04-25 05:54:00,54427,0,0,0,0,1,0,0,0
2016-04-25 05:55:00,54428,0,0,0,0,1,0,0,0
2016-04-25 05:56:00,54429,0,0,0,0,1,0,0,0
2016-04-25 05:57:00,54430,0,0,0,0,1,0,0,0
2016-04-25 05:58:00,54431,0,0,0,0,1,0,0,0
2016-04-25 05:59:00,54432,0,0,0,0,1,0,0,0
2016-04-25 06:00:00,54433,0,0,0,0,1,0,0,0
2016-04-25 06:01:00,54434,0,0,0,0,1,0,0,0
2016-04-25 06:02:00,54435,0,0,0,0,1,0,0,0
2016-04-25 06:03:00,54436,0,0,0,0,1,0,0,0
2016-04-25 06:04:00,54437,0,0,0,0,1,0,0,0
2016-04-25 06:05:00,54438,0,0,0,0,1,0,0,0
2016-04-25 06:06:00,54439,0,0,0,0,1,0,0,0
2016-04-25 06:07:00,54440,0,0,0,0,1,0,0,0
2016-04-25 06:08:00,54441,0,0,0,0,1,0,0,0
2016-04-25 06:09:00,54442,0,0,0,0,1,0,0,0
2016-04-25 06:10:00,54443,0,0,0,0,1,0,0,0
2016-04-25 06:11:00,54444,0,0,0,0,1,0,0,0
2016-04-25 06:12:00,54445,0,0,0,0,1,0,0,0
2016-04-25 06:13:00,54446,0,0,0,0,1,0,0,0
2016-04-25 06:14:00,54447,0,0,0,0,1,0,0,0
2016-04-25 06:15:00,54448,0,0,0,0,1,0,0,0
2016-04-25 06:16:00,54449,0,0,0,0,1,0,0,0
2016-04-25 06:17:00,54450,0,0,0,0,1,0,0,0
2016-04-25 06:18:00,54451,0,0,0,0,1,0,0,0
2016-04-25 06:19:00,54452,0,0,0,0,1,0,0,0
2016-04-25 06:20:00,54453,0,0,0,0,1,0,0,0
2016-04-25 06:21:00,54454,0,0,0,0,1,0,0,0
2016-04-25 06:22:00,54455,0,0,0,0,1,0,0,0
2016-04-25 06:23:00,54456,0,0,0,0,1,0,0,0
2016-04-25 06:24:00,54457,0,0,0,0,1,0,0,0
2016-04-25 06:25:00,54458,0,0,0,0,1,0,0,0
2016-04-25 06:26:00,54459,0,0,0,0,1,0,0,0
2016-04-25 06:27:00,54460,0,0,0,0,1,0,0,0
2016-04-25 06:28:00,54461,0,0,0,0,1,0,0,0
2016-04-25 06:29:00,54462,0,0,0,0,1,0,0,0
2016-04-25 06:30:00,54463,0,0,0,0,1,0,0,0
2016-04-25 06:31:00,54464,0,0,0,0,1,0,0,0
2016-04-25 06:32:00,54465,0,0,0,0,1,0,0,0
2016-04-25 06:33:00,54466,0,0,0,0,1,0,0,0
2016-04-25 06:34:00,54467,0,0,0,0,1,0,0,0
2016-04-25 06:35:00,54468,0,0,0,0,1,0,0,0
2016-04-25 06:36:00,54469,0,0,0,0,1,0,0,0
2016-04-25 06:37:00,54470,0,0,0,0,1,0,0,0
2016-04-25 06:38:00,54471,0,0,0,0,1,0,0,0
2016-04-25 06:39:00,54472,0,0,0,0,1,0,0,0
2016-04-25 06:40:00,54473,0,0,0,0,1,0,0,0
2016-04-25 06:41:00,54474,0,0,0,0,1,0,0,0
2016-04-25 06:42:00,54475,0,0,0,0,1,0,0,0
2016-04-25 06:43:00,54476,0,0,0,0,1,0,0,0
2016-04-25 06:44:00,54477,0,0,0,0,1,0,0,0
2016-04-25 06:45:00,54478,0,0,0,0,1,0,0,0
2016-04-25 06:46:00,54479,0,0,0,0,1,0,0,0
2016-04-25 06:47:00,54480,0,0,0,0,1,0,0,0
2016-04-25 06:48:00,54481,0,0,0,0,1,0,0,0
2016-04-25 06:49:00,54482,0,0,0,0,1,0,0,0
2016-04-25 06:50:00,54483,0,0,0,0,1,0,0,0
2016-04-25 06:51:00,54484,0,0,0,0,1,0,0,0
2016-04-25 06:52:00,54485,0,0,0,0,1,0,0,0
2016-04-25 06:53:00,54486,0,0,0,0,1,0,0,0
2016-04-25 06:54:00,54487,0,0,0,0,1,0,0,0
2016-04-25 06:55:00,54488,0,0,0,0,1,0,0,0
2016-04-25 06:56:00,54489,0,0,0,0,1,0,0,0
2016-04-25 06:57:00,54490,0,0,0,0,1,0,0,0
2016-04-25 06:58:00,54491,0,0,0,0,1,0,0,0
2016-04-25 06:59:00,54492,0,0,0,0,1,0,0,0
2016-04-25 07:00:00,54493,0,0,0,0,1,0,0,0
2016-04-25 07:01:00,54494,0,0,0,0,1,0,0,0
2016-04-25 07:02:00,54495,0,0,0,0,1,0,0,0
2016-04-25 07:03:00,54496,0,0,0,0,1,0,0,0
2016-04-25 07:04:00,54497,0,0,0,0,1,0,0,0
2016-04-25 07:05:00,54498,0,0,0,0,1,0,0,0
2016-04-25 07:06:00,54499,0,0,0,0,1,0,0,0
2016-04-25 07:07:00,54500,0,0,0,0,1,0,0,0
2016-04-25 07:08:00,54501,0,0,0,0,1,0,0,0
2016-04-25 07:09:00,54502,0,0,0,0,1,0,0,0
2016-04-25 07:10:00,54503,0,0,0,0,1,0,0,0
2016-04-25 07:11:00,54504,0,0,0,0,1,0,0,0
2016-04-25 07:12:00,54505,0,0,0,0,1,0,0,0
