,counter(mins),Dos,scan44,scan11,nerisbotnet,blacklist,anomaly-udpscan,anomaly-sshscan,anomaly-spam
2016-08-15 01:11:00,26613,0,0,0,0,1,0,0,1
2016-08-15 01:12:00,26614,0,0,0,0,1,0,0,1
2016-08-15 01:13:00,26615,0,0,0,0,1,0,0,1
2016-08-15 01:14:00,26616,0,0,0,0,1,0,0,1
2016-08-15 01:15:00,26617,0,0,0,0,1,0,0,1
2016-08-15 01:16:00,26618,0,0,0,0,1,0,0,1
2016-08-15 01:17:00,26619,0,0,0,0,1,0,0,1
2016-08-15 01:18:00,26620,0,0,0,0,1,0,0,1
2016-08-15 01:19:00,26621,0,0,0,0,1,0,0,1
2016-08-15 01:20:00,26622,0,0,0,0,1,0,0,1
2016-08-15 01:21:00,26623,0,0,0,0,1,0,0,1
2016-08-15 01:22:00,26624,0,0,0,0,1,0,0,1
2016-08-15 01:23:00,26625,0,0,0,0,1,0,0,1
2016-08-15 01:24:00,26626,0,0,0,0,1,0,0,1
2016-08-15 01:25:00,26627,0,0,0,0,1,0,0,1
2016-08-15 01:26:00,26628,0,0,0,0,1,0,0,1
2016-08-15 01:27:00,26629,0,0,0,0,1,0,0,1
2016-08-15 01:28:00,26630,0,0,0,0,1,0,0,1
2016-08-15 01:29:00,26631,0,0,0,0,1,0,0,1
2016-08-15 01:30:00,26632,0,0,0,0,1,0,0,1
2016-08-15 01:31:00,26633,0,0,0,0,1,0,0,1
2016-08-15 01:32:00,26634,0,0,0,0,1,0,0,1
2016-08-15 01:33:00,26635,0,0,0,0,1,0,0,1
2016-08-15 01:34:00,26636,0,0,0,0,1,0,0,1
2016-08-15 01:35:00,26637,0,0,0,0,1,0,0,1
2016-08-15 01:36:00,26638,0,0,0,0,1,0,0,1
2016-08-15 01:37:00,26639,0,0,0,0,1,0,0,1
2016-08-15 01:38:00,26640,0,0,0,0,1,0,0,1
2016-08-15 01:39:00,26641,0,0,0,0,1,0,0,1
2016-08-15 01:40:00,26642,0,0,0,0,1,0,0,1
2016-08-15 01:41:00,26643,0,0,0,0,1,0,0,1
2016-08-15 01:42:00,26644,0,0,0,0,1,0,0,1
2016-08-15 01:43:00,26645,0,0,0,0,1,0,0,1
2016-08-15 01:44:00,26646,0,0,0,0,1,0,0,1
2016-08-15 01:45:00,26647,0,0,0,0,1,0,0,1
2016-08-15 01:46:00,26648,0,0,0,0,1,0,0,1
2016-08-15 01:47:00,26649,0,0,0,0,1,0,0,1
2016-08-15 01:48:00,26650,0,0,0,0,1,0,0,1
2016-08-15 01:49:00,26651,0,0,0,0,1,0,0,1
2016-08-15 01:50:00,26652,0,0,0,0,1,0,0,1
2016-08-15 01:51:00,26653,0,0,0,0,1,0,0,1
2016-08-15 01:52:00,26654,0,0,0,0,1,0,0,1
2016-08-15 01:53:00,26655,0,0,0,0,1,0,0,1
2016-08-15 01:54:00,26656,0,0,0,0,1,0,0,1
2016-08-15 01:55:00,26657,0,0,0,0,1,0,0,1
2016-08-15 01:56:00,26658,0,0,0,0,1,0,0,1
2016-08-15 01:57:00,26659,0,0,0,0,1,0,0,1
2016-08-15 01:58:00,26660,0,0,0,0,1,0,0,1
2016-08-15 01:59:00,26661,0,0,0,0,1,0,0,1
2016-08-15 02:00:00,26662,0,0,0,0,1,0,0,1
2016-08-15 02:01:00,26663,0,0,0,0,1,0,0,1
2016-08-15 02:02:00,26664,0,0,0,0,1,0,0,1
2016-08-15 02:03:00,26665,0,0,0,0,1,0,0,1
2016-08-15 02:04:00,26666,0,0,0,0,1,0,0,1
2016-08-15 02:05:00,26667,0,0,0,0,1,0,0,1
2016-08-15 02:06:00,26668,0,0,0,0,1,0,0,1
2016-08-15 02:07:00,26669,0,0,0,0,1,0,0,1
2016-08-15 02:08:00,26670,0,0,0,0,1,0,0,1
2016-08-15 02:09:00,26671,0,0,0,0,1,0,0,1
2016-08-15 02:10:00,26672,0,0,0,0,1,0,0,1
2016-08-15 02:11:00,26673,0,0,0,0,1,0,0,1
2016-08-15 02:12:00,26674,0,0,0,0,1,0,0,1
2016-08-15 02:13:00,26675,0,0,0,0,1,0,0,1
2016-08-15 02:14:00,26676,0,0,0,0,1,0,0,1
2016-08-15 02:15:00,26677,0,0,0,0,1,0,0,1
2016-08-15 02:16:00,26678,0,0,0,0,1,0,0,1
2016-08-15 02:17:00,26679,0,0,0,0,1,0,0,1
2016-08-15 02:18:00,26680,0,0,0,0,1,0,0,1
2016-08-15 02:19:00,26681,0,0,0,0,1,0,0,1
2016-08-15 02:20:00,26682,0,0,0,0,1,0,0,1
2016-08-15 02:21:00,26683,0,0,0,0,1,0,0,1
2016-08-15 02:22:00,26684,0,0,0,0,1,0,0,1
2016-08-15 02:23:00,26685,0,0,0,0,1,0,0,1
2016-08-15 02:24:00,26686,0,0,0,0,1,0,0,1
2016-08-15 02:25:00,26687,0,0,0,0,1,0,0,1
2016-08-15 02:26:00,26688,0,0,0,0,1,0,0,1
2016-08-15 02:27:00,26689,0,0,0,0,1,0,0,1
2016-08-15 02:28:00,26690,0,0,0,0,1,0,0,1
2016-08-15 02:29:00,26691,0,0,0,0,1,0,0,1
2016-08-15 02:30:00,26692,0,0,0,0,1,0,0,1
2016-08-15 02:31:00,26693,0,0,0,0,1,0,0,1
2016-08-15 02:32:00,26694,0,0,0,0,1,0,0,1
2016-08-15 02:33:00,26695,0,0,0,0,1,0,0,1
2016-08-15 02:34:00,26696,0,0,0,0,1,0,0,1
2016-08-15 02:35:00,26697,0,0,0,0,1,0,0,1
2016-08-15 02:36:00,26698,0,0,0,0,1,0,0,1
2016-08-15 02:37:00,26699,0,0,0,0,1,0,0,1
2016-08-15 02:38:00,26700,0,0,0,0,1,0,0,1
2016-08-15 02:39:00,26701,0,0,0,0,1,0,0,1
2016-08-15 02:40:00,26702,0,0,0,0,1,0,0,1
2016-08-15 02:41:00,26703,0,0,0,0,1,0,0,1
2016-08-15 02:42:00,26704,0,0,0,0,1,0,0,1
2016-08-15 02:43:00,26705,0,0,0,0,1,0,0,1
2016-08-15 02:44:00,26706,0,0,0,0,1,0,0,1
2016-08-15 02:45:00,26707,0,0,0,0,1,0,0,1
2016-08-15 02:46:00,26708,0,0,0,0,1,0,0,1
2016-08-15 02:47:00,26709,0,0,0,0,1,0,0,1
2016-08-15 02:48:00,26710,0,0,0,0,1,0,0,1
2016-08-15 02:49:00,26711,0,0,0,0,1,0,0,1
2016-08-15 02:50:00,26712,0,0,0,0,1,0,0,1
2016-08-15 02:51:00,26713,0,0,0,0,1,0,0,1
2016-08-15 02:52:00,26714,0,0,0,0,1,0,0,1
2016-08-15 02:53:00,26715,0,0,0,0,1,0,0,1
2016-08-15 02:54:00,26716,0,0,0,0,1,0,0,1
2016-08-15 02:55:00,26717,0,0,0,0,1,0,0,1
2016-08-15 02:56:00,26718,0,0,0,0,1,0,0,1
2016-08-15 02:57:00,26719,0,0,0,0,1,0,0,1
2016-08-15 02:58:00,26720,0,0,0,0,1,0,0,1
2016-08-15 02:59:00,26721,0,0,0,0,1,0,0,1
2016-08-15 03:00:00,26722,0,0,0,0,1,0,0,1
2016-08-15 03:01:00,26723,0,0,0,0,1,0,0,1
2016-08-15 03:02:00,26724,0,0,0,0,1,0,0,1
2016-08-15 03:03:00,26725,0,0,0,0,1,0,0,1
2016-08-15 03:04:00,26726,0,0,0,0,1,0,0,1
2016-08-15 03:05:00,26727,0,0,0,0,1,0,0,1
2016-08-15 03:06:00,26728,0,0,0,0,1,0,0,1
2016-08-15 03:07:00,26729,0,0,0,0,1,0,0,1
2016-08-15 03:08:00,26730,0,0,0,0,1,0,0,1
2016-08-15 03:09:00,26731,0,0,0,0,1,0,0,1
2016-08-15 03:10:00,26732,0,0,0,0,1,0,0,1
2016-08-15 03:11:00,26733,0,0,0,0,1,0,0,1
2016-08-15 03:12:00,26734,0,0,0,0,1,0,0,1
2016-08-15 03:13:00,26735,0,0,0,0,1,0,0,1
2016-08-15 03:14:00,26736,0,0,0,0,1,0,0,1
2016-08-15 03:15:00,26737,0,0,0,0,1,0,0,1
2016-08-15 03:16:00,26738,0,0,0,0,1,0,0,1
2016-08-15 03:17:00,26739,0,0,0,0,1,0,0,1
2016-08-15 03:18:00,26740,0,0,0,0,1,0,0,1
2016-08-15 03:19:00,26741,0,0,0,0,1,0,0,1
2016-08-15 03:20:00,26742,0,0,0,0,1,0,1,1
2016-08-15 03:21:00,26743,0,0,0,0,1,0,0,1
2016-08-15 03:22:00,26744,0,0,0,0,1,0,0,1
2016-08-15 03:23:00,26745,0,0,0,0,1,0,0,1
2016-08-15 03:24:00,26746,0,0,0,0,1,0,0,1
2016-08-15 03:25:00,26747,0,0,0,0,1,0,0,1
2016-08-15 03:26:00,26748,0,0,0,0,1,0,0,1
2016-08-15 03:27:00,26749,0,0,0,0,1,0,0,1
2016-08-15 03:28:00,26750,0,0,0,0,1,0,0,1
2016-08-15 03:29:00,26751,0,0,0,0,1,0,0,1
2016-08-15 03:30:00,26752,0,0,0,0,1,0,0,1
2016-08-15 03:31:00,26753,0,0,0,0,1,0,0,1
2016-08-15 03:32:00,26754,0,0,0,0,1,0,0,1
2016-08-15 03:33:00,26755,0,0,0,0,1,0,0,1
2016-08-15 03:34:00,26756,0,0,0,0,1,0,0,1
2016-08-15 03:35:00,26757,0,0,0,0,1,0,0,1
2016-08-15 03:36:00,26758,0,0,0,0,1,0,0,1
2016-08-15 03:37:00,26759,0,0,0,0,1,0,0,1
2016-08-15 03:38:00,26760,0,0,0,0,1,0,0,1
2016-08-15 03:39:00,26761,0,0,0,0,1,0,0,1
2016-08-15 03:40:00,26762,0,0,0,0,1,0,0,1
2016-08-15 03:41:00,26763,0,0,0,0,1,0,0,1
2016-08-15 03:42:00,26764,0,0,0,0,1,0,0,1
2016-08-15 03:43:00,26765,0,0,0,0,1,0,0,1
2016-08-15 03:44:00,26766,0,0,0,0,1,0,0,1
2016-08-15 03:45:00,26767,0,0,0,0,1,0,0,1
2016-08-15 03:46:00,26768,0,0,0,0,1,0,0,1
2016-08-15 03:47:00,26769,0,0,0,0,1,0,0,1
2016-08-15 03:48:00,26770,0,0,0,0,1,0,0,1
2016-08-15 03:49:00,26771,0,0,0,0,1,0,0,1
2016-08-15 03:50:00,26772,0,0,0,0,1,0,0,1
2016-08-15 03:51:00,26773,0,0,0,0,1,0,0,1
2016-08-15 03:52:00,26774,0,0,0,0,1,0,0,1
2016-08-15 03:53:00,26775,0,0,0,0,1,0,0,1
2016-08-15 03:54:00,26776,0,0,0,0,1,0,0,1
2016-08-15 03:55:00,26777,0,0,0,0,1,0,0,1
2016-08-15 03:56:00,26778,0,0,0,0,1,0,0,1
2016-08-15 03:57:00,26779,0,0,0,0,1,0,0,1
2016-08-15 03:58:00,26780,0,0,0,0,1,0,0,1
2016-08-15 03:59:00,26781,0,0,0,0,1,0,0,1
2016-08-15 04:00:00,26782,0,0,0,0,1,0,0,1
2016-08-15 04:01:00,26783,0,0,0,0,1,0,0,1
2016-08-15 04:02:00,26784,0,0,0,0,1,0,0,1
2016-08-15 04:03:00,26785,0,0,0,0,1,0,0,1
2016-08-15 04:04:00,26786,0,0,0,0,1,0,0,1
2016-08-15 04:05:00,26787,0,0,0,0,1,0,0,1
2016-08-15 04:06:00,26788,0,0,0,0,1,0,0,1
2016-08-15 04:07:00,26789,0,0,0,0,1,0,0,1
2016-08-15 04:08:00,26790,0,0,0,0,1,0,0,1
2016-08-15 04:09:00,26791,0,0,0,0,1,0,0,1
2016-08-15 04:10:00,26792,0,0,0,0,1,0,0,1
2016-08-15 04:11:00,26793,0,0,0,0,1,0,0,1
2016-08-15 04:12:00,26794,0,0,0,0,1,0,0,1
2016-08-15 04:13:00,26795,0,0,0,0,1,0,0,1
2016-08-15 04:14:00,26796,0,0,0,0,1,0,0,1
2016-08-15 04:15:00,26797,0,0,0,0,1,0,0,1
2016-08-15 04:16:00,26798,0,0,0,0,1,0,0,1
2016-08-15 04:17:00,26799,0,0,0,0,1,0,0,1
2016-08-15 04:18:00,26800,0,0,0,0,1,0,0,1
2016-08-15 04:19:00,26801,0,0,0,0,1,0,0,1
2016-08-15 04:20:00,26802,0,0,0,0,1,0,0,1
2016-08-15 04:21:00,26803,0,0,0,0,1,0,0,1
2016-08-15 04:22:00,26804,0,0,0,0,1,0,0,1
2016-08-15 04:23:00,26805,0,0,0,0,1,0,0,1
2016-08-15 04:24:00,26806,0,0,0,0,1,0,0,1
2016-08-15 04:25:00,26807,0,0,0,0,1,0,0,1
2016-08-15 04:26:00,26808,0,0,0,0,1,0,0,1
2016-08-15 04:27:00,26809,0,0,0,0,1,0,0,1
2016-08-15 04:28:00,26810,0,0,0,0,1,0,0,1
2016-08-15 04:29:00,26811,0,0,0,0,1,0,0,1
2016-08-15 04:30:00,26812,0,0,0,0,1,0,0,1
2016-08-15 04:31:00,26813,0,0,0,0,1,0,0,1
2016-08-15 04:32:00,26814,0,0,0,0,1,0,0,1
2016-08-15 04:33:00,26815,0,0,0,0,1,0,0,1
2016-08-15 04:34:00,26816,0,0,0,0,1,0,0,1
2016-08-15 04:35:00,26817,0,0,0,0,1,0,0,1
2016-08-15 04:36:00,26818,0,0,0,0,1,0,0,1
2016-08-15 04:37:00,26819,0,0,0,0,1,0,0,1
2016-08-15 04:38:00,26820,0,0,0,0,1,0,0,1
2016-08-15 04:39:00,26821,0,0,0,0,1,0,0,1
2016-08-15 04:40:00,26822,0,0,0,0,1,0,0,1
2016-08-15 04:41:00,26823,0,0,0,0,1,0,0,1
2016-08-15 04:42:00,26824,0,0,0,0,1,0,0,1
2016-08-15 04:43:00,26825,0,0,0,0,1,0,0,1
2016-08-15 04:44:00,26826,0,0,0,0,1,0,0,1
2016-08-15 04:45:00,26827,0,0,0,0,1,0,0,1
2016-08-15 04:46:00,26828,0,0,0,0,1,0,0,1
2016-08-15 04:47:00,26829,0,0,0,0,1,0,0,1
2016-08-15 04:48:00,26830,0,0,0,0,1,0,0,1
2016-08-15 04:49:00,26831,0,0,0,0,1,0,0,1
2016-08-15 04:50:00,26832,0,0,0,0,1,0,0,1
2016-08-15 04:51:00,26833,0,0,0,0,1,0,0,1
2016-08-15 04:52:00,26834,0,0,0,0,1,0,0,1
2016-08-15 04:53:00,26835,0,0,0,0,1,0,0,1
2016-08-15 04:54:00,26836,0,0,0,0,1,0,0,1
2016-08-15 04:55:00,26837,0,0,0,0,1,0,0,1
2016-08-15 04:56:00,26838,0,0,0,0,1,0,0,1
2016-08-15 04:57:00,26839,0,0,0,0,1,0,0,1
2016-08-15 04:58:00,26840,0,0,0,0,1,0,0,1
2016-08-15 04:59:00,26841,0,0,0,0,1,0,0,1
2016-08-15 05:00:00,26842,0,0,0,0,1,0,0,1
2016-08-15 05:01:00,26843,0,0,0,0,1,0,0,1
2016-08-15 05:02:00,26844,0,0,0,0,1,0,0,1
2016-08-15 05:03:00,26845,0,0,0,0,1,0,0,1
2016-08-15 05:04:00,26846,0,0,0,0,1,0,0,1
2016-08-15 05:05:00,26847,0,0,0,0,1,0,0,1
2016-08-15 05:06:00,26848,0,0,0,0,1,0,0,1
2016-08-15 05:07:00,26849,0,0,0,0,1,0,0,1
2016-08-15 05:08:00,26850,0,0,0,0,1,0,0,1
2016-08-15 05:09:00,26851,0,0,0,0,1,0,0,1
2016-08-15 05:10:00,26852,0,0,0,0,1,0,0,1
2016-08-15 05:11:00,26853,0,0,0,0,1,0,0,1
2016-08-15 05:12:00,26854,0,0,0,0,1,0,0,1
2016-08-15 05:13:00,26855,0,0,0,0,1,0,0,1
2016-08-15 05:14:00,26856,0,0,0,0,1,0,0,1
2016-08-15 05:15:00,26857,0,0,0,0,1,0,0,1
2016-08-15 05:16:00,26858,0,0,0,0,1,0,0,1
2016-08-15 05:17:00,26859,0,0,0,0,1,0,0,1
2016-08-15 05:18:00,26860,0,0,0,0,1,0,0,1
2016-08-15 05:19:00,26861,0,0,0,0,1,0,0,1
2016-08-15 05:20:00,26862,0,0,0,0,1,0,0,1
2016-08-15 05:21:00,26863,0,0,0,0,1,0,0,1
2016-08-15 05:22:00,26864,0,0,0,0,1,0,0,1
2016-08-15 05:23:00,26865,0,0,0,0,1,0,0,1
2016-08-15 05:24:00,26866,0,0,0,0,1,0,0,1
2016-08-15 05:25:00,26867,0,0,0,0,1,0,0,1
2016-08-15 05:26:00,26868,0,0,0,0,1,0,0,1
2016-08-15 05:27:00,26869,0,0,0,0,1,0,0,1
2016-08-15 05:28:00,26870,0,0,0,0,1,0,0,1
2016-08-15 05:29:00,26871,0,0,0,0,1,0,0,1
2016-08-15 05:30:00,26872,0,0,0,0,1,0,0,1
2016-08-15 05:31:00,26873,0,0,0,0,1,0,0,1
2016-08-15 05:32:00,26874,0,0,0,0,1,0,0,1
2016-08-15 05:33:00,26875,0,0,0,0,1,0,0,1
2016-08-15 05:34:00,26876,0,0,0,0,1,0,0,1
2016-08-15 05:35:00,26877,0,0,0,0,1,0,0,1
2016-08-15 05:36:00,26878,0,0,0,0,1,0,0,1
2016-08-15 05:37:00,26879,0,0,0,0,1,0,0,1
2016-08-15 05:38:00,26880,0,0,0,0,1,0,0,1
2016-08-15 05:39:00,26881,0,0,0,0,1,0,0,1
2016-08-15 05:40:00,26882,0,0,0,0,1,0,0,1
2016-08-15 05:41:00,26883,0,0,0,0,1,0,0,1
2016-08-15 05:42:00,26884,0,0,0,0,1,0,0,1
2016-08-15 05:43:00,26885,0,0,0,0,1,0,0,1
2016-08-15 05:44:00,26886,0,0,0,0,1,0,0,1
2016-08-15 05:45:00,26887,0,0,0,0,1,0,0,1
2016-08-15 05:46:00,26888,0,0,0,0,1,0,0,1
2016-08-15 05:47:00,26889,0,0,0,0,1,0,0,1
2016-08-15 05:48:00,26890,0,0,0,0,1,0,0,1
2016-08-15 05:49:00,26891,0,0,0,0,1,0,0,1
2016-08-15 05:50:00,26892,0,0,0,0,1,0,0,1
2016-08-15 05:51:00,26893,0,0,0,0,1,0,0,1
2016-08-15 05:52:00,26894,0,0,0,0,1,0,0,1
2016-08-15 05:53:00,26895,0,0,0,0,1,0,0,1
2016-08-15 05:54:00,26896,0,0,0,0,1,0,0,1
2016-08-15 05:55:00,26897,0,0,0,0,1,0,0,1
2016-08-15 05:56:00,26898,0,0,0,0,1,0,0,1
2016-08-15 05:57:00,26899,0,0,0,0,1,0,0,1
2016-08-15 05:58:00,26900,0,0,0,0,1,0,0,1
2016-08-15 05:59:00,26901,0,0,0,0,1,0,0,1
2016-08-15 06:00:00,26902,0,0,0,0,1,0,0,1
2016-08-15 06:01:00,26903,0,0,0,0,1,0,0,0
2016-08-15 06:02:00,26904,0,0,0,0,1,0,0,0
2016-08-15 06:03:00,26905,0,0,0,0,1,0,0,0
2016-08-15 06:04:00,26906,0,0,0,0,1,0,0,0
2016-08-15 06:05:00,26907,0,0,0,0,1,0,0,0
2016-08-15 06:06:00,26908,0,0,0,0,1,0,0,0
2016-08-15 06:07:00,26909,0,0,0,0,1,0,0,0
2016-08-15 06:08:00,26910,0,0,0,0,1,0,0,0
2016-08-15 06:09:00,26911,0,0,0,0,1,0,0,0
2016-08-15 06:10:00,26912,0,0,0,0,1,0,0,0
2016-08-15 06:11:00,26913,0,0,0,0,1,0,0,0
2016-08-15 06:12:00,26914,0,0,0,0,1,0,0,0
2016-08-15 06:13:00,26915,0,0,0,0,1,0,0,0
2016-08-15 06:14:00,26916,0,0,0,0,1,0,0,0
2016-08-15 06:15:00,26917,0,0,0,0,1,0,0,0
2016-08-15 06:16:00,26918,0,0,0,0,1,0,0,0
2016-08-15 06:17:00,26919,0,0,0,0,1,0,0,0
2016-08-15 06:18:00,26920,0,0,0,0,1,0,0,0
2016-08-15 06:19:00,26921,0,0,0,0,1,0,0,0
2016-08-15 06:20:00,26922,0,0,0,0,1,0,0,0
2016-08-15 06:21:00,26923,0,0,0,0,1,0,0,0
2016-08-15 06:22:00,26924,0,0,0,0,1,0,0,0
2016-08-15 06:23:00,26925,0,0,0,0,1,0,0,0
2016-08-15 06:24:00,26926,0,0,0,0,1,0,0,0
2016-08-15 06:25:00,26927,0,0,0,0,1,0,0,1
2016-08-15 06:26:00,26928,0,0,0,0,1,0,0,0
2016-08-15 06:27:00,26929,0,0,0,0,1,0,0,0
2016-08-15 06:28:00,26930,0,0,0,0,1,0,0,0
2016-08-15 06:29:00,26931,0,0,0,0,1,0,0,0
2016-08-15 06:30:00,26932,0,0,0,0,1,0,0,0
2016-08-15 06:31:00,26933,0,0,0,0,1,0,0,0
2016-08-15 06:32:00,26934,0,0,0,0,1,0,0,0
2016-08-15 06:33:00,26935,0,0,0,0,1,0,0,0
2016-08-15 06:34:00,26936,0,0,0,0,1,0,0,0
2016-08-15 06:35:00,26937,0,0,0,0,1,0,0,0
2016-08-15 06:36:00,26938,0,0,0,0,1,0,0,0
2016-08-15 06:37:00,26939,0,0,0,0,1,0,0,0
2016-08-15 06:38:00,26940,0,0,0,0,1,0,0,0
2016-08-15 06:39:00,26941,0,0,0,0,1,0,0,0
2016-08-15 06:40:00,26942,0,0,0,0,1,0,0,0
2016-08-15 06:41:00,26943,0,0,0,0,1,0,0,0
2016-08-15 06:42:00,26944,0,0,0,0,1,0,0,0
2016-08-15 06:43:00,26945,0,0,0,0,1,0,0,0
2016-08-15 06:44:00,26946,0,0,0,0,1,0,0,0
2016-08-15 06:45:00,26947,0,0,0,0,1,0,0,0
2016-08-15 06:46:00,26948,0,0,0,0,1,0,0,0
2016-08-15 06:47:00,26949,0,0,0,0,1,0,0,1
2016-08-15 06:48:00,26950,0,0,0,0,1,0,0,0
2016-08-15 06:49:00,26951,0,0,0,0,1,0,0,0
2016-08-15 06:50:00,26952,0,0,0,0,1,0,0,0
2016-08-15 06:51:00,26953,0,0,0,0,1,0,0,0
2016-08-15 06:52:00,26954,0,0,0,0,1,0,0,0
2016-08-15 06:53:00,26955,0,0,0,0,1,0,0,0
2016-08-15 06:54:00,26956,0,0,0,0,1,0,0,1
2016-08-15 06:55:00,26957,0,0,0,0,1,0,0,0
2016-08-15 06:56:00,26958,0,0,0,0,1,0,0,0
2016-08-15 06:57:00,26959,0,0,0,0,1,0,0,0
2016-08-15 06:58:00,26960,0,0,0,0,1,0,0,0
2016-08-15 06:59:00,26961,0,0,0,0,1,0,0,0
2016-08-15 07:00:00,26962,0,0,0,0,1,0,0,0
2016-08-15 07:01:00,26963,0,0,0,0,1,0,0,0
2016-08-15 07:02:00,26964,0,0,0,0,1,0,0,0
2016-08-15 07:03:00,26965,0,0,0,0,1,0,0,0
2016-08-15 07:04:00,26966,0,0,0,0,1,0,0,0
2016-08-15 07:05:00,26967,0,0,0,0,1,0,0,0
2016-08-15 07:06:00,26968,0,0,0,0,1,0,0,0
2016-08-15 07:07:00,26969,0,0,0,0,1,0,0,0
2016-08-15 07:08:00,26970,0,0,0,0,1,0,0,0
2016-08-15 07:09:00,26971,0,0,0,0,1,0,0,0
2016-08-15 07:10:00,26972,0,0,0,0,1,0,0,0
2016-08-15 07:11:00,26973,0,0,0,0,1,0,0,0
2016-08-15 07:12:00,26974,0,0,0,0,1,0,0,0
